datetime,position,value
2014-10-30 19:10:11,ai3,0.21544,W Anemometer 4'
2014-10-30 19:10:11,ai4,0.45282,Center Anemometer 4'
2014-10-30 19:10:11,ai5,0.76728,Center Anemometer 7'6
2014-10-30 19:10:11,ai6,0.06765,E Anemometer 4'
2014-10-30 19:10:11,ai7,0.90292,N Anemometer 4'
2014-10-30 19:10:11,ai8,0.59396,N Anemometer 7'6
2014-10-30 19:10:11,ai9,0.00834,S Setra
2014-10-30 19:10:11,ai10,0.00526,E Outer Setra
2014-10-30 19:10:11,ai11,0.01397,NW P26
2014-10-30 19:10:11,ai12,-0.00052,E Inner Setra
2014-10-30 19:10:11,ai13,-0.00097,N Setra
2014-10-30 19:10:12,ai0,-0.00411,NE Anemometer 4'
2014-10-30 19:10:12,ai1,0.57655,SW Anemometer 4'
2014-10-30 19:10:12,ai2,0.93215,SE Anemometer 4'
2014-10-30 19:10:12,ai3,0.37947,W Anemometer 4'
2014-10-30 19:10:12,ai4,0.44583,Center Anemometer 4'
2014-10-30 19:10:12,ai5,0.76646,Center Anemometer 7'6
2014-10-30 19:10:12,ai6,0.05819,E Anemometer 4'
2014-10-30 19:10:12,ai7,0.90251,N Anemometer 4'
2014-10-30 19:10:12,ai8,0.60588,N Anemometer 7'6
2014-10-30 19:10:12,ai9,0.0073,S Setra
2014-10-30 19:10:12,ai10,0.00784,E Outer Setra
2014-10-30 19:10:12,ai11,0.01504,NW P26
2014-10-30 19:10:12,ai12,-0.00044,E Inner Setra
2014-10-30 19:10:12,ai13,-0.00097,N Setra
2014-10-30 19:10:13,ai0,-0.00781,NE Anemometer 4'
2014-10-30 19:10:13,ai1,0.73688,SW Anemometer 4'
2014-10-30 19:10:13,ai2,1.00944,SE Anemometer 4'
2014-10-30 19:10:13,ai3,0.38769,W Anemometer 4'
2014-10-30 19:10:13,ai4,0.58848,Center Anemometer 4'
2014-10-30 19:10:13,ai5,0.78578,Center Anemometer 7'6
2014-10-30 19:10:13,ai6,0.07834,E Anemometer 4'
2014-10-30 19:10:13,ai7,0.63776,N Anemometer 4'
2014-10-30 19:10:13,ai8,0.44761,N Anemometer 7'6
2014-10-30 19:10:13,ai9,0.00733,S Setra
2014-10-30 19:10:13,ai10,0.01072,E Outer Setra
2014-10-30 19:10:13,ai11,0.01236,NW P26
2014-10-30 19:10:13,ai12,-0.00059,E Inner Setra
2014-10-30 19:10:13,ai13,-0.00096,N Setra
2014-10-30 19:10:14,ai0,-0.00657,NE Anemometer 4'
2014-10-30 19:10:14,ai1,0.54696,SW Anemometer 4'
2014-10-30 19:10:14,ai2,0.86227,SE Anemometer 4'
2014-10-30 19:10:14,ai3,0.54062,W Anemometer 4'
2014-10-30 19:10:14,ai4,0.47502,Center Anemometer 4'
2014-10-30 19:10:14,ai5,0.64519,Center Anemometer 7'6
2014-10-30 19:10:14,ai6,0.02572,E Anemometer 4'
2014-10-30 19:10:14,ai7,0.43262,N Anemometer 4'
2014-10-30 19:10:14,ai8,0.53476,N Anemometer 7'6
2014-10-30 19:10:14,ai9,0.00681,S Setra
2014-10-30 19:10:14,ai10,0.01281,E Outer Setra
2014-10-30 19:10:14,ai11,0.0152,NW P26
2014-10-30 19:10:14,ai12,-0.00048,E Inner Setra
2014-10-30 19:10:14,ai13,-0.00095,N Setra
2014-10-30 19:10:15,ai0,-0.01521,NE Anemometer 4'
2014-10-30 19:10:15,ai1,0.5486,SW Anemometer 4'
2014-10-30 19:10:15,ai2,0.91324,SE Anemometer 4'
2014-10-30 19:10:15,ai3,0.38892,W Anemometer 4'
2014-10-30 19:10:15,ai4,0.46638,Center Anemometer 4'
2014-10-30 19:10:15,ai5,0.6456,Center Anemometer 7'6
2014-10-30 19:10:15,ai6,0.0253,E Anemometer 4'
2014-10-30 19:10:15,ai7,0.43509,N Anemometer 4'
2014-10-30 19:10:15,ai8,0.53106,N Anemometer 7'6
2014-10-30 19:10:15,ai9,0.00574,S Setra
2014-10-30 19:10:15,ai10,0.01384,E Outer Setra
2014-10-30 19:10:15,ai11,0.01738,NW P26
2014-10-30 19:10:15,ai12,-0.0005,E Inner Setra
2014-10-30 19:10:15,ai13,-0.00095,N Setra
2014-10-30 19:10:16,ai0,0.00535,NE Anemometer 4'
2014-10-30 19:10:16,ai1,0.58067,SW Anemometer 4'
2014-10-30 19:10:16,ai2,0.95435,SE Anemometer 4'
2014-10-30 19:10:16,ai3,0.32356,W Anemometer 4'
2014-10-30 19:10:16,ai4,0.36196,Center Anemometer 4'
2014-10-30 19:10:16,ai5,0.56708,Center Anemometer 7'6
2014-10-30 19:10:16,ai6,-0.00799,E Anemometer 4'
2014-10-30 19:10:16,ai7,0.80672,N Anemometer 4'
2014-10-30 19:10:16,ai8,0.51133,N Anemometer 7'6
2014-10-30 19:10:16,ai9,0.0046,S Setra
2014-10-30 19:10:16,ai10,0.01936,E Outer Setra
2014-10-30 19:10:16,ai11,0.01163,NW P26
2014-10-30 19:10:16,ai12,-0.00021,E Inner Setra
2014-10-30 19:10:16,ai13,-0.00094,N Setra
2014-10-30 19:10:17,ai0,0.00206,NE Anemometer 4'
2014-10-30 19:10:17,ai1,0.59464,SW Anemometer 4'
2014-10-30 19:10:17,ai2,0.82403,SE Anemometer 4'
2014-10-30 19:10:17,ai3,0.16693,W Anemometer 4'
2014-10-30 19:10:17,ai4,0.33565,Center Anemometer 4'
2014-10-30 19:10:17,ai5,0.80921,Center Anemometer 7'6
2014-10-30 19:10:17,ai6,0.00228,E Anemometer 4'
2014-10-30 19:10:17,ai7,0.53498,N Anemometer 4'
2014-10-30 19:10:17,ai8,0.50722,N Anemometer 7'6
2014-10-30 19:10:17,ai9,0.00324,S Setra
2014-10-30 19:10:17,ai10,0.01808,E Outer Setra
2014-10-30 19:10:17,ai11,0.01386,NW P26
2014-10-30 19:10:17,ai12,-0.00027,E Inner Setra
2014-10-30 19:10:17,ai13,-0.00094,N Setra
2014-10-30 19:10:18,ai0,-0.00534,NE Anemometer 4'
2014-10-30 19:10:18,ai1,0.59177,SW Anemometer 4'
2014-10-30 19:10:18,ai2,0.80964,SE Anemometer 4'
2014-10-30 19:10:18,ai3,0.16487,W Anemometer 4'
2014-10-30 19:10:18,ai4,0.33524,Center Anemometer 4'
2014-10-30 19:10:18,ai5,0.83964,Center Anemometer 7'6
2014-10-30 19:10:18,ai6,-0.00594,E Anemometer 4'
2014-10-30 19:10:18,ai7,0.52512,N Anemometer 4'
2014-10-30 19:10:18,ai8,0.50927,N Anemometer 7'6
2014-10-30 19:10:18,ai9,0.00143,S Setra
2014-10-30 19:10:18,ai10,0.02563,E Outer Setra
2014-10-30 19:10:18,ai11,0.02577,NW P26
2014-10-30 19:10:18,ai12,-0.0006,E Inner Setra
2014-10-30 19:10:18,ai13,-0.00094,N Setra
2014-10-30 19:10:19,ai0,-0.00411,NE Anemometer 4'
2014-10-30 19:10:19,ai1,0.57697,SW Anemometer 4'
2014-10-30 19:10:19,ai2,0.8339,SE Anemometer 4'
2014-10-30 19:10:19,ai3,0.16446,W Anemometer 4'
2014-10-30 19:10:19,ai4,0.54203,Center Anemometer 4'
2014-10-30 19:10:19,ai5,0.82196,Center Anemometer 7'6
2014-10-30 19:10:19,ai6,0.00434,E Anemometer 4'
2014-10-30 19:10:19,ai7,0.50744,N Anemometer 4'
2014-10-30 19:10:19,ai8,0.54504,N Anemometer 7'6
2014-10-30 19:10:19,ai9,0.00091,S Setra
2014-10-30 19:10:19,ai10,0.0238,E Outer Setra
2014-10-30 19:10:19,ai11,0.01102,NW P26
2014-10-30 19:10:19,ai12,-0.00052,E Inner Setra
2014-10-30 19:10:19,ai13,-0.00095,N Setra
2014-10-30 19:10:20,ai0,-0.00411,NE Anemometer 4'
2014-10-30 19:10:20,ai1,0.68262,SW Anemometer 4'
2014-10-30 19:10:20,ai2,1.0004,SE Anemometer 4'
2014-10-30 19:10:20,ai3,0.20516,W Anemometer 4'
2014-10-30 19:10:20,ai4,0.55847,Center Anemometer 4'
2014-10-30 19:10:20,ai5,0.91158,Center Anemometer 7'6
2014-10-30 19:10:20,ai6,0.00269,E Anemometer 4'
2014-10-30 19:10:20,ai7,0.49511,N Anemometer 4'
2014-10-30 19:10:20,ai8,0.58861,N Anemometer 7'6
2014-10-30 19:10:20,ai9,-9e-05,S Setra
2014-10-30 19:10:20,ai10,0.02357,E Outer Setra
2014-10-30 19:10:20,ai11,0.01685,NW P26
2014-10-30 19:10:20,ai12,-0.00033,E Inner Setra
2014-10-30 19:10:20,ai13,-0.00094,N Setra
2014-10-30 19:10:21,ai0,0.00494,NE Anemometer 4'
2014-10-30 19:10:21,ai1,0.71098,SW Anemometer 4'
2014-10-30 19:10:21,ai2,1.00451,SE Anemometer 4'
2014-10-30 19:10:21,ai3,0.20598,W Anemometer 4'
2014-10-30 19:10:21,ai4,0.55436,Center Anemometer 4'
2014-10-30 19:10:21,ai5,1.0049,Center Anemometer 7'6
2014-10-30 19:10:21,ai6,0.01256,E Anemometer 4'
2014-10-30 19:10:21,ai7,0.48524,N Anemometer 4'
2014-10-30 19:10:21,ai8,0.60218,N Anemometer 7'6
2014-10-30 19:10:21,ai9,7e-05,S Setra
2014-10-30 19:10:21,ai10,0.0229,E Outer Setra
2014-10-30 19:10:21,ai11,0.02524,NW P26
2014-10-30 19:10:21,ai12,-0.00095,E Inner Setra
2014-10-30 19:10:21,ai13,-0.00092,N Setra
2014-10-30 19:10:22,ai0,0.00041,NE Anemometer 4'
2014-10-30 19:10:22,ai1,0.79279,SW Anemometer 4'
2014-10-30 19:10:22,ai2,0.94243,SE Anemometer 4'
2014-10-30 19:10:22,ai3,0.30876,W Anemometer 4'
2014-10-30 19:10:22,ai4,0.7003,Center Anemometer 4'
2014-10-30 19:10:22,ai5,0.93994,Center Anemometer 7'6
2014-10-30 19:10:22,ai6,0.01092,E Anemometer 4'
2014-10-30 19:10:22,ai7,0.57157,N Anemometer 4'
2014-10-30 19:10:22,ai8,0.39334,N Anemometer 7'6
2014-10-30 19:10:22,ai9,0.00123,S Setra
2014-10-30 19:10:22,ai10,0.02062,E Outer Setra
2014-10-30 19:10:22,ai11,0.03009,NW P26
2014-10-30 19:10:22,ai12,-0.00138,E Inner Setra
2014-10-30 19:10:22,ai13,-0.00095,N Setra
2014-10-30 19:10:23,ai0,-0.01438,NE Anemometer 4'
2014-10-30 19:10:23,ai1,0.78087,SW Anemometer 4'
2014-10-30 19:10:23,ai2,0.88323,SE Anemometer 4'
2014-10-30 19:10:23,ai3,0.28532,W Anemometer 4'
2014-10-30 19:10:23,ai4,0.68879,Center Anemometer 4'
2014-10-30 19:10:23,ai5,0.9309,Center Anemometer 7'6
2014-10-30 19:10:23,ai6,0.00763,E Anemometer 4'
2014-10-30 19:10:23,ai7,0.5765,N Anemometer 4'
2014-10-30 19:10:23,ai8,0.39334,N Anemometer 7'6
2014-10-30 19:10:23,ai9,0.00147,S Setra
2014-10-30 19:10:23,ai10,0.01549,E Outer Setra
2014-10-30 19:10:23,ai11,0.03483,NW P26
2014-10-30 19:10:23,ai12,-0.00123,E Inner Setra
2014-10-30 19:10:23,ai13,-0.00095,N Setra
2014-10-30 19:10:24,ai0,-0.02302,NE Anemometer 4'
2014-10-30 19:10:24,ai1,0.64521,SW Anemometer 4'
2014-10-30 19:10:24,ai2,0.87789,SE Anemometer 4'
2014-10-30 19:10:24,ai3,0.28286,W Anemometer 4'
2014-10-30 19:10:24,ai4,0.59547,Center Anemometer 4'
2014-10-30 19:10:24,ai5,0.97571,Center Anemometer 7'6
2014-10-30 19:10:24,ai6,0.00228,E Anemometer 4'
2014-10-30 19:10:24,ai7,0.40631,N Anemometer 4'
2014-10-30 19:10:24,ai8,0.62685,N Anemometer 7'6
2014-10-30 19:10:24,ai9,0.00331,S Setra
2014-10-30 19:10:24,ai10,0.00462,E Outer Setra
2014-10-30 19:10:24,ai11,0.03741,NW P26
2014-10-30 19:10:24,ai12,-0.0023,E Inner Setra
2014-10-30 19:10:24,ai13,-0.00097,N Setra
2014-10-30 19:10:25,ai0,-0.00781,NE Anemometer 4'
2014-10-30 19:10:25,ai1,0.68056,SW Anemometer 4'
2014-10-30 19:10:25,ai2,0.808,SE Anemometer 4'
2014-10-30 19:10:25,ai3,0.3511,W Anemometer 4'
2014-10-30 19:10:25,ai4,0.52106,Center Anemometer 4'
2014-10-30 19:10:25,ai5,1.16441,Center Anemometer 7'6
2014-10-30 19:10:25,ai6,0.02202,E Anemometer 4'
2014-10-30 19:10:25,ai7,0.03426,N Anemometer 4'
2014-10-30 19:10:25,ai8,0.49776,N Anemometer 7'6
2014-10-30 19:10:25,ai9,0.0121,S Setra
2014-10-30 19:10:25,ai10,-0.0053,E Outer Setra
2014-10-30 19:10:25,ai11,0.02205,NW P26
2014-10-30 19:10:25,ai12,-0.00273,E Inner Setra
2014-10-30 19:10:25,ai13,-0.00098,N Setra
2014-10-30 19:10:26,ai0,-0.0148,NE Anemometer 4'
2014-10-30 19:10:26,ai1,0.67933,SW Anemometer 4'
2014-10-30 19:10:26,ai2,0.96463,SE Anemometer 4'
2014-10-30 19:10:26,ai3,0.31246,W Anemometer 4'
2014-10-30 19:10:26,ai4,0.51983,Center Anemometer 4'
2014-10-30 19:10:26,ai5,1.15947,Center Anemometer 7'6
2014-10-30 19:10:26,ai6,0.02325,E Anemometer 4'
2014-10-30 19:10:26,ai7,0.04125,N Anemometer 4'
2014-10-30 19:10:26,ai8,0.49735,N Anemometer 7'6
2014-10-30 19:10:26,ai9,0.01936,S Setra
2014-10-30 19:10:26,ai10,-0.00529,E Outer Setra
2014-10-30 19:10:26,ai11,0.00999,NW P26
2014-10-30 19:10:26,ai12,-0.00162,E Inner Setra
2014-10-30 19:10:26,ai13,-0.00098,N Setra
2014-10-30 19:10:27,ai0,0.02549,NE Anemometer 4'
2014-10-30 19:10:27,ai1,0.63452,SW Anemometer 4'
2014-10-30 19:10:27,ai2,0.95559,SE Anemometer 4'
2014-10-30 19:10:27,ai3,0.28861,W Anemometer 4'
2014-10-30 19:10:27,ai4,0.42445,Center Anemometer 4'
2014-10-30 19:10:27,ai5,1.10808,Center Anemometer 7'6
2014-10-30 19:10:27,ai6,0.09026,E Anemometer 4'
2014-10-30 19:10:27,ai7,-0.01425,N Anemometer 4'
2014-10-30 19:10:27,ai8,0.25891,N Anemometer 7'6
2014-10-30 19:10:27,ai9,0.02273,S Setra
2014-10-30 19:10:27,ai10,-0.00533,E Outer Setra
2014-10-30 19:10:27,ai11,0.00517,NW P26
2014-10-30 19:10:27,ai12,-0.00105,E Inner Setra
2014-10-30 19:10:27,ai13,-0.00098,N Setra
2014-10-30 19:10:28,ai0,0.00453,NE Anemometer 4'
2014-10-30 19:10:28,ai1,0.556,SW Anemometer 4'
2014-10-30 19:10:28,ai2,1.01725,SE Anemometer 4'
2014-10-30 19:10:28,ai3,0.34617,W Anemometer 4'
2014-10-30 19:10:28,ai4,0.53257,Center Anemometer 4'
2014-10-30 19:10:28,ai5,0.99133,Center Anemometer 7'6
2014-10-30 19:10:28,ai6,0.07587,E Anemometer 4'
2014-10-30 19:10:28,ai7,0.00384,N Anemometer 4'
2014-10-30 19:10:28,ai8,0.1919,N Anemometer 7'6
2014-10-30 19:10:28,ai9,0.02396,S Setra
2014-10-30 19:10:28,ai10,-0.00535,E Outer Setra
2014-10-30 19:10:28,ai11,0.02117,NW P26
2014-10-30 19:10:28,ai12,-0.00086,E Inner Setra
2014-10-30 19:10:28,ai13,-0.00098,N Setra
2014-10-30 19:10:29,ai0,0.01234,NE Anemometer 4'
2014-10-30 19:10:29,ai1,0.55764,SW Anemometer 4'
2014-10-30 19:10:29,ai2,0.8968,SE Anemometer 4'
2014-10-30 19:10:29,ai3,0.33342,W Anemometer 4'
2014-10-30 19:10:29,ai4,0.53339,Center Anemometer 4'
2014-10-30 19:10:29,ai5,0.96954,Center Anemometer 7'6
2014-10-30 19:10:29,ai6,0.07217,E Anemometer 4'
2014-10-30 19:10:29,ai7,-0.00315,N Anemometer 4'
2014-10-30 19:10:29,ai8,0.20423,N Anemometer 7'6
2014-10-30 19:10:29,ai9,0.02267,S Setra
2014-10-30 19:10:29,ai10,-0.00529,E Outer Setra
2014-10-30 19:10:29,ai11,0.0181,NW P26
2014-10-30 19:10:29,ai12,-0.00093,E Inner Setra
2014-10-30 19:10:29,ai13,-0.00098,N Setra
2014-10-30 19:10:30,ai0,-0.01192,NE Anemometer 4'
2014-10-30 19:10:30,ai1,0.4154,SW Anemometer 4'
2014-10-30 19:10:30,ai2,0.89269,SE Anemometer 4'
2014-10-30 19:10:30,ai3,0.31657,W Anemometer 4'
2014-10-30 19:10:30,ai4,0.58725,Center Anemometer 4'
2014-10-30 19:10:30,ai5,0.91363,Center Anemometer 7'6
2014-10-30 19:10:30,ai6,0.06107,E Anemometer 4'
2014-10-30 19:10:30,ai7,0.12429,N Anemometer 4'
2014-10-30 19:10:30,ai8,0.16929,N Anemometer 7'6
2014-10-30 19:10:30,ai9,0.02658,S Setra
2014-10-30 19:10:30,ai10,-0.00526,E Outer Setra
2014-10-30 19:10:30,ai11,0.01367,NW P26
2014-10-30 19:10:30,ai12,-0.00124,E Inner Setra
2014-10-30 19:10:30,ai13,-0.00099,N Setra
2014-10-30 19:10:31,ai0,-0.0037,NE Anemometer 4'
2014-10-30 19:10:31,ai1,0.37923,SW Anemometer 4'
2014-10-30 19:10:31,ai2,1.06124,SE Anemometer 4'
2014-10-30 19:10:31,ai3,0.33219,W Anemometer 4'
2014-10-30 19:10:31,ai4,0.5338,Center Anemometer 4'
2014-10-30 19:10:31,ai5,0.96091,Center Anemometer 7'6
2014-10-30 19:10:31,ai6,0.07053,E Anemometer 4'
2014-10-30 19:10:31,ai7,0.16335,N Anemometer 4'
2014-10-30 19:10:31,ai8,0.31975,N Anemometer 7'6
2014-10-30 19:10:31,ai9,0.0279,S Setra
2014-10-30 19:10:31,ai10,-0.00389,E Outer Setra
2014-10-30 19:10:31,ai11,0.00792,NW P26
2014-10-30 19:10:31,ai12,0.00063,E Inner Setra
2014-10-30 19:10:31,ai13,-0.001,N Setra
2014-10-30 19:10:32,ai0,-0.0074,NE Anemometer 4'
2014-10-30 19:10:32,ai1,0.36402,SW Anemometer 4'
2014-10-30 19:10:32,ai2,1.01807,SE Anemometer 4'
2014-10-30 19:10:32,ai3,0.33548,W Anemometer 4'
2014-10-30 19:10:32,ai4,0.52106,Center Anemometer 4'
2014-10-30 19:10:32,ai5,0.97324,Center Anemometer 7'6
2014-10-30 19:10:32,ai6,0.05038,E Anemometer 4'
2014-10-30 19:10:32,ai7,0.21145,N Anemometer 4'
2014-10-30 19:10:32,ai8,0.3954,N Anemometer 7'6
2014-10-30 19:10:32,ai9,0.01889,S Setra
2014-10-30 19:10:32,ai10,-0.00093,E Outer Setra
2014-10-30 19:10:32,ai11,0.00955,NW P26
2014-10-30 19:10:32,ai12,0.00095,E Inner Setra
2014-10-30 19:10:32,ai13,-0.00098,N Setra
2014-10-30 19:10:33,ai0,-0.00534,NE Anemometer 4'
2014-10-30 19:10:33,ai1,0.38293,SW Anemometer 4'
2014-10-30 19:10:33,ai2,0.94079,SE Anemometer 4'
2014-10-30 19:10:33,ai3,0.34658,W Anemometer 4'
2014-10-30 19:10:33,ai4,0.47707,Center Anemometer 4'
2014-10-30 19:10:33,ai5,0.96214,Center Anemometer 7'6
2014-10-30 19:10:33,ai6,0.02942,E Anemometer 4'
2014-10-30 19:10:33,ai7,0.07537,N Anemometer 4'
2014-10-30 19:10:33,ai8,0.49899,N Anemometer 7'6
2014-10-30 19:10:33,ai9,0.01193,S Setra
2014-10-30 19:10:33,ai10,-0.00016,E Outer Setra
2014-10-30 19:10:33,ai11,0.00027,NW P26
2014-10-30 19:10:33,ai12,-0.0002,E Inner Setra
2014-10-30 19:10:33,ai13,-0.00096,N Setra
2014-10-30 19:10:34,ai0,-0.01068,NE Anemometer 4'
2014-10-30 19:10:34,ai1,0.37347,SW Anemometer 4'
2014-10-30 19:10:34,ai2,0.92188,SE Anemometer 4'
2014-10-30 19:10:34,ai3,0.53486,W Anemometer 4'
2014-10-30 19:10:34,ai4,0.47502,Center Anemometer 4'
2014-10-30 19:10:34,ai5,0.95886,Center Anemometer 7'6
2014-10-30 19:10:34,ai6,0.03188,E Anemometer 4'
2014-10-30 19:10:34,ai7,0.08195,N Anemometer 4'
2014-10-30 19:10:34,ai8,0.4957,N Anemometer 7'6
2014-10-30 19:10:34,ai9,0.01195,S Setra
2014-10-30 19:10:34,ai10,-0.00468,E Outer Setra
2014-10-30 19:10:34,ai11,0.00506,NW P26
2014-10-30 19:10:34,ai12,-0.00091,E Inner Setra
2014-10-30 19:10:34,ai13,-0.00097,N Setra
2014-10-30 19:10:35,ai0,-0.00452,NE Anemometer 4'
2014-10-30 19:10:35,ai1,0.55189,SW Anemometer 4'
2014-10-30 19:10:35,ai2,0.95065,SE Anemometer 4'
2014-10-30 19:10:35,ai3,0.54062,W Anemometer 4'
2014-10-30 19:10:35,ai4,0.5523,Center Anemometer 4'
2014-10-30 19:10:35,ai5,0.73974,Center Anemometer 7'6
2014-10-30 19:10:35,ai6,0.02078,E Anemometer 4'
2014-10-30 19:10:35,ai7,0.00918,N Anemometer 4'
2014-10-30 19:10:35,ai8,0.46693,N Anemometer 7'6
2014-10-30 19:10:35,ai9,0.01763,S Setra
2014-10-30 19:10:35,ai10,-0.00535,E Outer Setra
2014-10-30 19:10:35,ai11,0.02146,NW P26
2014-10-30 19:10:35,ai12,-0.00127,E Inner Setra
2014-10-30 19:10:35,ai13,-0.00097,N Setra
2014-10-30 19:10:36,ai0,-0.00164,NE Anemometer 4'
2014-10-30 19:10:36,ai1,0.66042,SW Anemometer 4'
2014-10-30 19:10:36,ai2,1.00451,SE Anemometer 4'
2014-10-30 19:10:36,ai3,0.56693,W Anemometer 4'
2014-10-30 19:10:36,ai4,0.51161,Center Anemometer 4'
2014-10-30 19:10:36,ai5,1.05711,Center Anemometer 7'6
2014-10-30 19:10:36,ai6,0.02366,E Anemometer 4'
2014-10-30 19:10:36,ai7,0.12059,N Anemometer 4'
2014-10-30 19:10:36,ai8,0.48132,N Anemometer 7'6
2014-10-30 19:10:36,ai9,0.02457,S Setra
2014-10-30 19:10:36,ai10,-0.00533,E Outer Setra
2014-10-30 19:10:36,ai11,0.01191,NW P26
2014-10-30 19:10:36,ai12,-0.00051,E Inner Setra
2014-10-30 19:10:36,ai13,-0.00098,N Setra
2014-10-30 19:10:37,ai0,-0.01192,NE Anemometer 4'
2014-10-30 19:10:37,ai1,0.65631,SW Anemometer 4'
2014-10-30 19:10:37,ai2,1.09536,SE Anemometer 4'
2014-10-30 19:10:37,ai3,0.54226,W Anemometer 4'
2014-10-30 19:10:37,ai4,0.50626,Center Anemometer 4'
2014-10-30 19:10:37,ai5,1.06245,Center Anemometer 7'6
2014-10-30 19:10:37,ai6,0.03229,E Anemometer 4'
2014-10-30 19:10:37,ai7,0.1136,N Anemometer 4'
2014-10-30 19:10:37,ai8,0.46158,N Anemometer 7'6
2014-10-30 19:10:37,ai9,0.02432,S Setra
2014-10-30 19:10:37,ai10,-0.00535,E Outer Setra
2014-10-30 19:10:37,ai11,0.00728,NW P26
2014-10-30 19:10:37,ai12,-0.00138,E Inner Setra
2014-10-30 19:10:37,ai13,-0.00097,N Setra
2014-10-30 19:10:38,ai0,0.00617,NE Anemometer 4'
2014-10-30 19:10:38,ai1,0.64603,SW Anemometer 4'
2014-10-30 19:10:38,ai2,1.06782,SE Anemometer 4'
2014-10-30 19:10:38,ai3,0.52623,W Anemometer 4'
2014-10-30 19:10:38,ai4,0.46803,Center Anemometer 4'
2014-10-30 19:10:38,ai5,0.70192,Center Anemometer 7'6
2014-10-30 19:10:38,ai6,0.0179,E Anemometer 4'
2014-10-30 19:10:38,ai7,0.26653,N Anemometer 4'
2014-10-30 19:10:38,ai8,0.39128,N Anemometer 7'6
2014-10-30 19:10:38,ai9,0.02171,S Setra
2014-10-30 19:10:38,ai10,-0.00534,E Outer Setra
2014-10-30 19:10:38,ai11,0.00545,NW P26
2014-10-30 19:10:38,ai12,-0.00073,E Inner Setra
2014-10-30 19:10:38,ai13,-0.00097,N Setra
2014-10-30 19:10:39,ai0,0.01686,NE Anemometer 4'
2014-10-30 19:10:39,ai1,0.43555,SW Anemometer 4'
2014-10-30 19:10:39,ai2,1.32516,SE Anemometer 4'
2014-10-30 19:10:39,ai3,0.40783,W Anemometer 4'
2014-10-30 19:10:39,ai4,0.61931,Center Anemometer 4'
2014-10-30 19:10:39,ai5,0.66451,Center Anemometer 7'6
2014-10-30 19:10:39,ai6,-0.00183,E Anemometer 4'
2014-10-30 19:10:39,ai7,0.22707,N Anemometer 4'
2014-10-30 19:10:39,ai8,0.32345,N Anemometer 7'6
2014-10-30 19:10:39,ai9,0.01615,S Setra
2014-10-30 19:10:39,ai10,-0.00533,E Outer Setra
2014-10-30 19:10:39,ai11,0.01104,NW P26
2014-10-30 19:10:39,ai12,0.00028,E Inner Setra
2014-10-30 19:10:39,ai13,-0.00098,N Setra
2014-10-30 19:10:40,ai0,0.01151,NE Anemometer 4'
2014-10-30 19:10:40,ai1,0.44089,SW Anemometer 4'
2014-10-30 19:10:40,ai2,1.23637,SE Anemometer 4'
2014-10-30 19:10:40,ai3,0.40537,W Anemometer 4'
2014-10-30 19:10:40,ai4,0.6189,Center Anemometer 4'
2014-10-30 19:10:40,ai5,0.65546,Center Anemometer 7'6
2014-10-30 19:10:40,ai6,-0.00265,E Anemometer 4'
2014-10-30 19:10:40,ai7,0.21885,N Anemometer 4'
2014-10-30 19:10:40,ai8,0.33784,N Anemometer 7'6
2014-10-30 19:10:40,ai9,0.01254,S Setra
2014-10-30 19:10:40,ai10,0.00499,E Outer Setra
2014-10-30 19:10:40,ai11,0.02122,NW P26
2014-10-30 19:10:40,ai12,0.00031,E Inner Setra
2014-10-30 19:10:40,ai13,-0.00096,N Setra
2014-10-30 19:10:41,ai0,0.00083,NE Anemometer 4'
2014-10-30 19:10:41,ai1,0.48036,SW Anemometer 4'
2014-10-30 19:10:41,ai2,1.09289,SE Anemometer 4'
2014-10-30 19:10:41,ai3,0.16199,W Anemometer 4'
2014-10-30 19:10:41,ai4,0.48529,Center Anemometer 4'
2014-10-30 19:10:41,ai5,0.5679,Center Anemometer 7'6
2014-10-30 19:10:41,ai6,-0.00635,E Anemometer 4'
2014-10-30 19:10:41,ai7,0.2209,N Anemometer 4'
2014-10-30 19:10:41,ai8,0.2178,N Anemometer 7'6
2014-10-30 19:10:41,ai9,0.01106,S Setra
2014-10-30 19:10:41,ai10,0.01162,E Outer Setra
2014-10-30 19:10:41,ai11,0.02128,NW P26
2014-10-30 19:10:41,ai12,0.00074,E Inner Setra
2014-10-30 19:10:41,ai13,-0.00095,N Setra
2014-10-30 19:10:42,ai0,-0.00575,NE Anemometer 4'
2014-10-30 19:10:42,ai1,0.50502,SW Anemometer 4'
2014-10-30 19:10:42,ai2,1.24829,SE Anemometer 4'
2014-10-30 19:10:42,ai3,0.2475,W Anemometer 4'
2014-10-30 19:10:42,ai4,0.39403,Center Anemometer 4'
2014-10-30 19:10:42,ai5,0.579,Center Anemometer 7'6
2014-10-30 19:10:42,ai6,-0.00471,E Anemometer 4'
2014-10-30 19:10:42,ai7,0.31792,N Anemometer 4'
2014-10-30 19:10:42,ai8,0.277,N Anemometer 7'6
2014-10-30 19:10:42,ai9,0.00791,S Setra
2014-10-30 19:10:42,ai10,0.00839,E Outer Setra
2014-10-30 19:10:42,ai11,0.02488,NW P26
2014-10-30 19:10:42,ai12,-0.00077,E Inner Setra
2014-10-30 19:10:42,ai13,-0.00098,N Setra
2014-10-30 19:10:43,ai0,-0.00698,NE Anemometer 4'
