datetime,position,value
2014-10-30 19:46:48,ai0,0.96198,NE Anemometer 4'
2014-10-30 19:46:48,ai1,0.20286,SW Anemometer 4'
2014-10-30 19:46:48,ai2,1.00163,SE Anemometer 4'
2014-10-30 19:46:48,ai3,0.14226,W Anemometer 4'
2014-10-30 19:46:48,ai4,0.07584,Center Anemometer 4'
2014-10-30 19:46:48,ai5,0.06142,Center Anemometer 7'6
2014-10-30 19:46:48,ai6,0.63086,E Anemometer 4'
2014-10-30 19:46:48,ai7,0.00713,N Anemometer 4'
2014-10-30 19:46:48,ai8,-0.00337,N Anemometer 7'6
2014-10-30 19:46:48,ai9,-0.00435,S Setra
2014-10-30 19:46:48,ai10,0.02399,E Outer Setra
2014-10-30 19:46:48,ai11,0.0085,NW P26
2014-10-30 19:46:48,ai12,3e-05,E Inner Setra
2014-10-30 19:46:48,ai13,-0.00096,N Setra
2014-10-30 19:46:49,ai0,1.27812,NE Anemometer 4'
2014-10-30 19:46:49,ai1,0.29742,SW Anemometer 4'
2014-10-30 19:46:49,ai2,0.84541,SE Anemometer 4'
2014-10-30 19:46:49,ai3,0.18995,W Anemometer 4'
2014-10-30 19:46:49,ai4,0.14984,Center Anemometer 4'
2014-10-30 19:46:49,ai5,0.08691,Center Anemometer 7'6
2014-10-30 19:46:49,ai6,0.688,E Anemometer 4'
2014-10-30 19:46:49,ai7,0.01124,N Anemometer 4'
2014-10-30 19:46:49,ai8,-0.00666,N Anemometer 7'6
2014-10-30 19:46:49,ai9,-0.00438,S Setra
2014-10-30 19:46:49,ai10,0.02569,E Outer Setra
2014-10-30 19:46:49,ai11,0.00941,NW P26
2014-10-30 19:46:49,ai12,-0.0013,E Inner Setra
2014-10-30 19:46:49,ai13,-0.00095,N Setra
2014-10-30 19:46:50,ai0,1.38953,NE Anemometer 4'
2014-10-30 19:46:50,ai1,0.31797,SW Anemometer 4'
2014-10-30 19:46:50,ai2,0.85363,SE Anemometer 4'
2014-10-30 19:46:50,ai3,0.18132,W Anemometer 4'
2014-10-30 19:46:50,ai4,0.17409,Center Anemometer 4'
2014-10-30 19:46:50,ai5,0.09472,Center Anemometer 7'6
2014-10-30 19:46:50,ai6,0.86107,E Anemometer 4'
2014-10-30 19:46:50,ai7,0.00178,N Anemometer 4'
2014-10-30 19:46:50,ai8,-0.00625,N Anemometer 7'6
2014-10-30 19:46:50,ai9,-0.00441,S Setra
2014-10-30 19:46:50,ai10,0.029,E Outer Setra
2014-10-30 19:46:50,ai11,0.01118,NW P26
2014-10-30 19:46:50,ai12,-0.00209,E Inner Setra
2014-10-30 19:46:50,ai13,-0.00094,N Setra
2014-10-30 19:46:51,ai0,1.90052,NE Anemometer 4'
2014-10-30 19:46:51,ai1,0.21561,SW Anemometer 4'
2014-10-30 19:46:51,ai2,1.22198,SE Anemometer 4'
2014-10-30 19:46:51,ai3,0.19036,W Anemometer 4'
2014-10-30 19:46:51,ai4,0.48529,Center Anemometer 4'
2014-10-30 19:46:51,ai5,0.18804,Center Anemometer 7'6
2014-10-30 19:46:51,ai6,0.74843,E Anemometer 4'
2014-10-30 19:46:51,ai7,0.00055,N Anemometer 4'
2014-10-30 19:46:51,ai8,0.07761,N Anemometer 7'6
2014-10-30 19:46:51,ai9,-0.0044,S Setra
2014-10-30 19:46:51,ai10,0.02741,E Outer Setra
2014-10-30 19:46:51,ai11,0.01272,NW P26
2014-10-30 19:46:51,ai12,-0.00116,E Inner Setra
2014-10-30 19:46:51,ai13,-0.00093,N Setra
2014-10-30 19:46:52,ai0,1.90833,NE Anemometer 4'
2014-10-30 19:46:52,ai1,0.2078,SW Anemometer 4'
2014-10-30 19:46:52,ai2,1.08837,SE Anemometer 4'
2014-10-30 19:46:52,ai3,0.22366,W Anemometer 4'
2014-10-30 19:46:52,ai4,0.49146,Center Anemometer 4'
2014-10-30 19:46:52,ai5,0.18804,Center Anemometer 7'6
2014-10-30 19:46:52,ai6,0.75049,E Anemometer 4'
2014-10-30 19:46:52,ai7,-0.00274,N Anemometer 4'
2014-10-30 19:46:52,ai8,0.08748,N Anemometer 7'6
2014-10-30 19:46:52,ai9,-0.00439,S Setra
2014-10-30 19:46:52,ai10,0.0338,E Outer Setra
2014-10-30 19:46:52,ai11,0.01178,NW P26
2014-10-30 19:46:52,ai12,-0.00133,E Inner Setra
2014-10-30 19:46:52,ai13,-0.00093,N Setra
2014-10-30 19:46:53,ai0,1.71553,NE Anemometer 4'
2014-10-30 19:46:53,ai1,0.29906,SW Anemometer 4'
2014-10-30 19:46:53,ai2,1.07809,SE Anemometer 4'
2014-10-30 19:46:53,ai3,0.23188,W Anemometer 4'
2014-10-30 19:46:53,ai4,0.34963,Center Anemometer 4'
2014-10-30 19:46:53,ai5,0.40058,Center Anemometer 7'6
2014-10-30 19:46:53,ai6,0.76446,E Anemometer 4'
2014-10-30 19:46:53,ai7,-0.00685,N Anemometer 4'
2014-10-30 19:46:53,ai8,0.11872,N Anemometer 7'6
2014-10-30 19:46:53,ai9,-0.00437,S Setra
2014-10-30 19:46:53,ai10,0.04537,E Outer Setra
2014-10-30 19:46:53,ai11,0.01508,NW P26
2014-10-30 19:46:53,ai12,-0.00213,E Inner Setra
2014-10-30 19:46:53,ai13,-0.00092,N Setra
2014-10-30 19:46:54,ai0,2.05057,NE Anemometer 4'
2014-10-30 19:46:54,ai1,0.39937,SW Anemometer 4'
2014-10-30 19:46:54,ai2,0.76566,SE Anemometer 4'
2014-10-30 19:46:54,ai3,0.19653,W Anemometer 4'
2014-10-30 19:46:54,ai4,0.38499,Center Anemometer 4'
2014-10-30 19:46:54,ai5,0.47787,Center Anemometer 7'6
2014-10-30 19:46:54,ai6,0.92849,E Anemometer 4'
2014-10-30 19:46:54,ai7,-0.00685,N Anemometer 4'
2014-10-30 19:46:54,ai8,0.15531,N Anemometer 7'6
2014-10-30 19:46:54,ai9,-0.00435,S Setra
2014-10-30 19:46:54,ai10,0.04076,E Outer Setra
2014-10-30 19:46:54,ai11,0.01697,NW P26
2014-10-30 19:46:54,ai12,-0.00388,E Inner Setra
2014-10-30 19:46:54,ai13,-0.00091,N Setra
2014-10-30 19:46:55,ai0,2.05756,NE Anemometer 4'
2014-10-30 19:46:55,ai1,0.40348,SW Anemometer 4'
2014-10-30 19:46:55,ai2,0.88529,SE Anemometer 4'
2014-10-30 19:46:55,ai3,0.18748,W Anemometer 4'
2014-10-30 19:46:55,ai4,0.37841,Center Anemometer 4'
2014-10-30 19:46:55,ai5,0.47417,Center Anemometer 7'6
2014-10-30 19:46:55,ai6,0.92849,E Anemometer 4'
2014-10-30 19:46:55,ai7,-0.00315,N Anemometer 4'
2014-10-30 19:46:55,ai8,0.15079,N Anemometer 7'6
2014-10-30 19:46:55,ai9,-0.00439,S Setra
2014-10-30 19:46:55,ai10,0.03206,E Outer Setra
2014-10-30 19:46:55,ai11,0.02308,NW P26
2014-10-30 19:46:55,ai12,-0.0041,E Inner Setra
2014-10-30 19:46:55,ai13,-0.00092,N Setra
2014-10-30 19:46:56,ai0,1.58028,NE Anemometer 4'
2014-10-30 19:46:56,ai1,0.41335,SW Anemometer 4'
2014-10-30 19:46:56,ai2,0.9005,SE Anemometer 4'
2014-10-30 19:46:56,ai3,0.16898,W Anemometer 4'
2014-10-30 19:46:56,ai4,0.21643,Center Anemometer 4'
2014-10-30 19:46:56,ai5,0.45485,Center Anemometer 7'6
2014-10-30 19:46:56,ai6,0.91287,E Anemometer 4'
2014-10-30 19:46:56,ai7,0.00055,N Anemometer 4'
2014-10-30 19:46:56,ai8,0.14051,N Anemometer 7'6
2014-10-30 19:46:56,ai9,-0.00438,S Setra
2014-10-30 19:46:56,ai10,0.02153,E Outer Setra
2014-10-30 19:46:56,ai11,0.02032,NW P26
2014-10-30 19:46:56,ai12,-0.00412,E Inner Setra
2014-10-30 19:46:56,ai13,-0.00093,N Setra
2014-10-30 19:46:57,ai0,1.32005,NE Anemometer 4'
2014-10-30 19:46:57,ai1,0.40595,SW Anemometer 4'
2014-10-30 19:46:57,ai2,1.03698,SE Anemometer 4'
2014-10-30 19:46:57,ai3,0.16446,W Anemometer 4'
2014-10-30 19:46:57,ai4,0.09064,Center Anemometer 4'
2014-10-30 19:46:57,ai5,0.29452,Center Anemometer 7'6
2014-10-30 19:46:57,ai6,0.91904,E Anemometer 4'
2014-10-30 19:46:57,ai7,-0.01425,N Anemometer 4'
2014-10-30 19:46:57,ai8,0.00608,N Anemometer 7'6
2014-10-30 19:46:57,ai9,-0.00249,S Setra
2014-10-30 19:46:57,ai10,0.01656,E Outer Setra
2014-10-30 19:46:57,ai11,0.01796,NW P26
2014-10-30 19:46:57,ai12,-0.0041,E Inner Setra
2014-10-30 19:46:57,ai13,-0.00095,N Setra
2014-10-30 19:46:58,ai0,1.31142,NE Anemometer 4'
2014-10-30 19:46:58,ai1,0.41376,SW Anemometer 4'
2014-10-30 19:46:58,ai2,0.98518,SE Anemometer 4'
2014-10-30 19:46:58,ai3,0.1624,W Anemometer 4'
2014-10-30 19:46:58,ai4,0.08324,Center Anemometer 4'
2014-10-30 19:46:58,ai5,0.28917,Center Anemometer 7'6
2014-10-30 19:46:58,ai6,0.9141,E Anemometer 4'
2014-10-30 19:46:58,ai7,0.00055,N Anemometer 4'
2014-10-30 19:46:58,ai8,-0.0042,N Anemometer 7'6
2014-10-30 19:46:58,ai9,0.00355,S Setra
2014-10-30 19:46:58,ai10,0.0048,E Outer Setra
2014-10-30 19:46:58,ai11,0.00817,NW P26
2014-10-30 19:46:58,ai12,-0.00366,E Inner Setra
2014-10-30 19:46:58,ai13,-0.00096,N Setra
2014-10-30 19:46:59,ai0,1.36034,NE Anemometer 4'
2014-10-30 19:46:59,ai1,0.30687,SW Anemometer 4'
2014-10-30 19:46:59,ai2,0.83719,SE Anemometer 4'
2014-10-30 19:46:59,ai3,0.11102,W Anemometer 4'
2014-10-30 19:46:59,ai4,0.14943,Center Anemometer 4'
2014-10-30 19:46:59,ai5,0.10911,Center Anemometer 7'6
2014-10-30 19:46:59,ai6,0.50629,E Anemometer 4'
2014-10-30 19:46:59,ai7,0.00425,N Anemometer 4'
2014-10-30 19:46:59,ai8,0.06117,N Anemometer 7'6
2014-10-30 19:46:59,ai9,0.01004,S Setra
2014-10-30 19:46:59,ai10,0.01084,E Outer Setra
2014-10-30 19:46:59,ai11,0.00776,NW P26
2014-10-30 19:46:59,ai12,-0.00193,E Inner Setra
2014-10-30 19:46:59,ai13,-0.00094,N Setra
2014-10-30 19:47:00,ai0,0.9258,NE Anemometer 4'
2014-10-30 19:47:00,ai1,0.24151,SW Anemometer 4'
2014-10-30 19:47:00,ai2,0.73071,SE Anemometer 4'
2014-10-30 19:47:00,ai3,0.1065,W Anemometer 4'
2014-10-30 19:47:00,ai4,0.15477,Center Anemometer 4'
2014-10-30 19:47:00,ai5,0.06594,Center Anemometer 7'6
2014-10-30 19:47:00,ai6,0.45943,E Anemometer 4'
2014-10-30 19:47:00,ai7,-0.01137,N Anemometer 4'
2014-10-30 19:47:00,ai8,-0.00337,N Anemometer 7'6
2014-10-30 19:47:00,ai9,0.00982,S Setra
2014-10-30 19:47:00,ai10,0.01912,E Outer Setra
2014-10-30 19:47:00,ai11,0.01368,NW P26
2014-10-30 19:47:00,ai12,-0.00072,E Inner Setra
2014-10-30 19:47:00,ai13,-0.00094,N Setra
2014-10-30 19:47:01,ai0,0.82303,NE Anemometer 4'
2014-10-30 19:47:01,ai1,0.22177,SW Anemometer 4'
2014-10-30 19:47:01,ai2,0.72701,SE Anemometer 4'
2014-10-30 19:47:01,ai3,0.10485,W Anemometer 4'
2014-10-30 19:47:01,ai4,0.15641,Center Anemometer 4'
2014-10-30 19:47:01,ai5,0.03676,Center Anemometer 7'6
2014-10-30 19:47:01,ai6,0.30321,E Anemometer 4'
2014-10-30 19:47:01,ai7,-0.00315,N Anemometer 4'
2014-10-30 19:47:01,ai8,0.00855,N Anemometer 7'6
2014-10-30 19:47:01,ai9,0.0012,S Setra
2014-10-30 19:47:01,ai10,0.03048,E Outer Setra
2014-10-30 19:47:01,ai11,0.02235,NW P26
2014-10-30 19:47:01,ai12,0.0018,E Inner Setra
2014-10-30 19:47:01,ai13,-0.00093,N Setra
2014-10-30 19:47:02,ai0,0.9776,NE Anemometer 4'
2014-10-30 19:47:02,ai1,0.28138,SW Anemometer 4'
2014-10-30 19:47:02,ai2,0.73482,SE Anemometer 4'
2014-10-30 19:47:02,ai3,0.06662,W Anemometer 4'
2014-10-30 19:47:02,ai4,0.21767,Center Anemometer 4'
2014-10-30 19:47:02,ai5,0.04909,Center Anemometer 7'6
2014-10-30 19:47:02,ai6,0.19961,E Anemometer 4'
2014-10-30 19:47:02,ai7,-0.00603,N Anemometer 4'
2014-10-30 19:47:02,ai8,-0.00789,N Anemometer 7'6
2014-10-30 19:47:02,ai9,-0.00437,S Setra
2014-10-30 19:47:02,ai10,0.03863,E Outer Setra
2014-10-30 19:47:02,ai11,0.01951,NW P26
2014-10-30 19:47:02,ai12,0.00213,E Inner Setra
2014-10-30 19:47:02,ai13,-0.00094,N Setra
2014-10-30 19:47:03,ai0,0.97472,NE Anemometer 4'
2014-10-30 19:47:03,ai1,0.27111,SW Anemometer 4'
2014-10-30 19:47:03,ai2,0.60615,SE Anemometer 4'
2014-10-30 19:47:03,ai3,0.03373,W Anemometer 4'
2014-10-30 19:47:03,ai4,0.21068,Center Anemometer 4'
2014-10-30 19:47:03,ai5,0.03306,Center Anemometer 7'6
2014-10-30 19:47:03,ai6,0.19632,E Anemometer 4'
2014-10-30 19:47:03,ai7,-0.01014,N Anemometer 4'
2014-10-30 19:47:03,ai8,-0.00666,N Anemometer 7'6
2014-10-30 19:47:03,ai9,-0.00442,S Setra
2014-10-30 19:47:03,ai10,0.06,E Outer Setra
2014-10-30 19:47:03,ai11,0.03078,NW P26
2014-10-30 19:47:03,ai12,-0.00285,E Inner Setra
2014-10-30 19:47:03,ai13,-0.00083,N Setra
2014-10-30 19:47:04,ai0,1.89189,NE Anemometer 4'
2014-10-30 19:47:04,ai1,0.45446,SW Anemometer 4'
2014-10-30 19:47:04,ai2,0.60615,SE Anemometer 4'
2014-10-30 19:47:04,ai3,0.03455,W Anemometer 4'
2014-10-30 19:47:04,ai4,0.34922,Center Anemometer 4'
2014-10-30 19:47:04,ai5,0.1124,Center Anemometer 7'6
2014-10-30 19:47:04,ai6,0.42407,E Anemometer 4'
2014-10-30 19:47:04,ai7,0.00302,N Anemometer 4'
2014-10-30 19:47:04,ai8,-0.00091,N Anemometer 7'6
2014-10-30 19:47:04,ai9,-0.00438,S Setra
2014-10-30 19:47:04,ai10,0.05708,E Outer Setra
2014-10-30 19:47:04,ai11,0.03621,NW P26
2014-10-30 19:47:04,ai12,0.00065,E Inner Setra
2014-10-30 19:47:04,ai13,-0.00093,N Setra
2014-10-30 19:47:05,ai0,1.66085,NE Anemometer 4'
2014-10-30 19:47:05,ai1,0.43596,SW Anemometer 4'
2014-10-30 19:47:05,ai2,0.75332,SE Anemometer 4'
2014-10-30 19:47:05,ai3,0.0399,W Anemometer 4'
2014-10-30 19:47:05,ai4,0.53011,Center Anemometer 4'
2014-10-30 19:47:05,ai5,0.22052,Center Anemometer 7'6
2014-10-30 19:47:05,ai6,0.71143,E Anemometer 4'
2014-10-30 19:47:05,ai7,-0.01302,N Anemometer 4'
2014-10-30 19:47:05,ai8,-0.00995,N Anemometer 7'6
2014-10-30 19:47:05,ai9,-0.00443,S Setra
2014-10-30 19:47:05,ai10,0.05793,E Outer Setra
2014-10-30 19:47:05,ai11,0.01394,NW P26
2014-10-30 19:47:05,ai12,-0.00409,E Inner Setra
2014-10-30 19:47:05,ai13,-0.00091,N Setra
2014-10-30 19:47:06,ai0,1.64975,NE Anemometer 4'
2014-10-30 19:47:06,ai1,0.43472,SW Anemometer 4'
2014-10-30 19:47:06,ai2,0.66658,SE Anemometer 4'
2014-10-30 19:47:06,ai3,0.05387,W Anemometer 4'
2014-10-30 19:47:06,ai4,0.52723,Center Anemometer 4'
2014-10-30 19:47:06,ai5,0.21106,Center Anemometer 7'6
2014-10-30 19:47:06,ai6,0.70609,E Anemometer 4'
2014-10-30 19:47:06,ai7,-0.00027,N Anemometer 4'
2014-10-30 19:47:06,ai8,-0.00502,N Anemometer 7'6
2014-10-30 19:47:06,ai9,-0.00445,S Setra
2014-10-30 19:47:06,ai10,0.0677,E Outer Setra
2014-10-30 19:47:06,ai11,0.04599,NW P26
2014-10-30 19:47:06,ai12,-0.00405,E Inner Setra
2014-10-30 19:47:06,ai13,-0.00081,N Setra
2014-10-30 19:47:07,ai0,2.61296,NE Anemometer 4'
2014-10-30 19:47:07,ai1,0.40471,SW Anemometer 4'
2014-10-30 19:47:07,ai2,0.64849,SE Anemometer 4'
2014-10-30 19:47:07,ai3,0.06456,W Anemometer 4'
2014-10-30 19:47:07,ai4,0.68756,Center Anemometer 4'
2014-10-30 19:47:07,ai5,0.57242,Center Anemometer 7'6
2014-10-30 19:47:07,ai6,0.9622,E Anemometer 4'
2014-10-30 19:47:07,ai7,-0.00849,N Anemometer 4'
2014-10-30 19:47:07,ai8,0.06117,N Anemometer 7'6
2014-10-30 19:47:07,ai9,-0.00445,S Setra
2014-10-30 19:47:07,ai10,0.05605,E Outer Setra
2014-10-30 19:47:07,ai11,0.04599,NW P26
2014-10-30 19:47:07,ai12,-0.00405,E Inner Setra
2014-10-30 19:47:07,ai13,-0.00084,N Setra
2014-10-30 19:47:08,ai0,1.8368,NE Anemometer 4'
2014-10-30 19:47:08,ai1,0.38087,SW Anemometer 4'
2014-10-30 19:47:08,ai2,0.71057,SE Anemometer 4'
2014-10-30 19:47:08,ai3,0.12088,W Anemometer 4'
2014-10-30 19:47:08,ai4,0.57738,Center Anemometer 4'
2014-10-30 19:47:08,ai5,0.69781,Center Anemometer 7'6
2014-10-30 19:47:08,ai6,1.15254,E Anemometer 4'
2014-10-30 19:47:08,ai7,-0.00767,N Anemometer 4'
2014-10-30 19:47:08,ai8,-0.00337,N Anemometer 7'6
2014-10-30 19:47:08,ai9,-0.00441,S Setra
2014-10-30 19:47:08,ai10,0.0411,E Outer Setra
2014-10-30 19:47:08,ai11,0.04599,NW P26
2014-10-30 19:47:08,ai12,-0.00406,E Inner Setra
2014-10-30 19:47:08,ai13,-0.00088,N Setra
2014-10-30 19:47:09,ai0,1.81625,NE Anemometer 4'
2014-10-30 19:47:09,ai1,0.36895,SW Anemometer 4'
2014-10-30 19:47:09,ai2,0.73195,SE Anemometer 4'
2014-10-30 19:47:09,ai3,0.11883,W Anemometer 4'
2014-10-30 19:47:09,ai4,0.5745,Center Anemometer 4'
2014-10-30 19:47:09,ai5,0.70603,Center Anemometer 7'6
2014-10-30 19:47:09,ai6,1.18091,E Anemometer 4'
2014-10-30 19:47:09,ai7,-0.01672,N Anemometer 4'
2014-10-30 19:47:09,ai8,-0.00995,N Anemometer 7'6
2014-10-30 19:47:09,ai9,-0.00439,S Setra
2014-10-30 19:47:09,ai10,0.03768,E Outer Setra
2014-10-30 19:47:09,ai11,0.04599,NW P26
2014-10-30 19:47:09,ai12,-0.00366,E Inner Setra
2014-10-30 19:47:09,ai13,-0.00085,N Setra
2014-10-30 19:47:10,ai0,1.07216,NE Anemometer 4'
2014-10-30 19:47:10,ai1,0.34675,SW Anemometer 4'
2014-10-30 19:47:10,ai2,0.78621,SE Anemometer 4'
2014-10-30 19:47:10,ai3,-0.00121,W Anemometer 4'
2014-10-30 19:47:10,ai4,0.31222,Center Anemometer 4'
2014-10-30 19:47:10,ai5,0.56749,Center Anemometer 7'6
2014-10-30 19:47:10,ai6,1.16282,E Anemometer 4'
2014-10-30 19:47:10,ai7,-0.00562,N Anemometer 4'
2014-10-30 19:47:10,ai8,0.00074,N Anemometer 7'6
2014-10-30 19:47:10,ai9,-0.00071,S Setra
2014-10-30 19:47:10,ai10,0.02723,E Outer Setra
2014-10-30 19:47:10,ai11,0.04599,NW P26
2014-10-30 19:47:10,ai12,-0.00304,E Inner Setra
2014-10-30 19:47:10,ai13,-0.00097,N Setra
2014-10-30 19:47:11,ai0,1.45941,NE Anemometer 4'
2014-10-30 19:47:11,ai1,0.41622,SW Anemometer 4'
2014-10-30 19:47:11,ai2,0.88035,SE Anemometer 4'
2014-10-30 19:47:11,ai3,0.00454,W Anemometer 4'
2014-10-30 19:47:11,ai4,0.18848,Center Anemometer 4'
2014-10-30 19:47:11,ai5,0.33645,Center Anemometer 7'6
2014-10-30 19:47:11,ai6,1.14185,E Anemometer 4'
2014-10-30 19:47:11,ai7,-0.00767,N Anemometer 4'
2014-10-30 19:47:11,ai8,0.00978,N Anemometer 7'6
2014-10-30 19:47:11,ai9,-0.00431,S Setra
2014-10-30 19:47:11,ai10,0.01444,E Outer Setra
2014-10-30 19:47:11,ai11,0.04599,NW P26
2014-10-30 19:47:11,ai12,-0.00354,E Inner Setra
2014-10-30 19:47:11,ai13,-0.00098,N Setra
2014-10-30 19:47:12,ai0,1.5404,NE Anemometer 4'
2014-10-30 19:47:12,ai1,0.43144,SW Anemometer 4'
2014-10-30 19:47:12,ai2,0.88077,SE Anemometer 4'
2014-10-30 19:47:12,ai3,-0.00204,W Anemometer 4'
2014-10-30 19:47:12,ai4,0.13668,Center Anemometer 4'
2014-10-30 19:47:12,ai5,0.20284,Center Anemometer 7'6
2014-10-30 19:47:12,ai6,1.05799,E Anemometer 4'
2014-10-30 19:47:12,ai7,0.00754,N Anemometer 4'
2014-10-30 19:47:12,ai8,-0.00214,N Anemometer 7'6
2014-10-30 19:47:12,ai9,0.00572,S Setra
2014-10-30 19:47:12,ai10,0.01004,E Outer Setra
2014-10-30 19:47:12,ai11,0.04599,NW P26
2014-10-30 19:47:12,ai12,-0.00407,E Inner Setra
2014-10-30 19:47:12,ai13,-0.00097,N Setra
2014-10-30 19:47:13,ai0,1.46599,NE Anemometer 4'
2014-10-30 19:47:13,ai1,0.34469,SW Anemometer 4'
2014-10-30 19:47:13,ai2,0.9375,SE Anemometer 4'
2014-10-30 19:47:13,ai3,0.00578,W Anemometer 4'
2014-10-30 19:47:13,ai4,0.13134,Center Anemometer 4'
2014-10-30 19:47:13,ai5,0.15803,Center Anemometer 7'6
2014-10-30 19:47:13,ai6,0.66374,E Anemometer 4'
2014-10-30 19:47:13,ai7,-0.00356,N Anemometer 4'
2014-10-30 19:47:13,ai8,-0.0005,N Anemometer 7'6
2014-10-30 19:47:13,ai9,0.01577,S Setra
2014-10-30 19:47:13,ai10,0.00014,E Outer Setra
2014-10-30 19:47:13,ai11,0.04599,NW P26
2014-10-30 19:47:13,ai12,-0.00263,E Inner Setra
2014-10-30 19:47:13,ai13,-0.00096,N Setra
2014-10-30 19:47:14,ai0,1.45941,NE Anemometer 4'
2014-10-30 19:47:14,ai1,0.34922,SW Anemometer 4'
2014-10-30 19:47:14,ai2,0.9116,SE Anemometer 4'
2014-10-30 19:47:14,ai3,0.0621,W Anemometer 4'
2014-10-30 19:47:14,ai4,0.13298,Center Anemometer 4'
2014-10-30 19:47:14,ai5,0.1531,Center Anemometer 7'6
2014-10-30 19:47:14,ai6,0.66868,E Anemometer 4'
2014-10-30 19:47:14,ai7,-0.00192,N Anemometer 4'
2014-10-30 19:47:14,ai8,-0.00091,N Anemometer 7'6
2014-10-30 19:47:14,ai9,0.01698,S Setra
2014-10-30 19:47:14,ai10,-0.00525,E Outer Setra
2014-10-30 19:47:14,ai11,0.04599,NW P26
2014-10-30 19:47:14,ai12,-0.00364,E Inner Setra
2014-10-30 19:47:14,ai13,-0.00098,N Setra
2014-10-30 19:47:15,ai0,1.46352,NE Anemometer 4'
2014-10-30 19:47:15,ai1,0.36155,SW Anemometer 4'
2014-10-30 19:47:15,ai2,0.91859,SE Anemometer 4'
2014-10-30 19:47:15,ai3,0.06538,W Anemometer 4'
2014-10-30 19:47:15,ai4,0.12846,Center Anemometer 4'
2014-10-30 19:47:15,ai5,0.09595,Center Anemometer 7'6
2014-10-30 19:47:15,ai6,0.4993,E Anemometer 4'
2014-10-30 19:47:15,ai7,0.00014,N Anemometer 4'
2014-10-30 19:47:15,ai8,0.01143,N Anemometer 7'6
2014-10-30 19:47:15,ai9,0.02023,S Setra
2014-10-30 19:47:15,ai10,-0.0053,E Outer Setra
2014-10-30 19:47:15,ai11,0.04599,NW P26
2014-10-30 19:47:15,ai12,-0.00139,E Inner Setra
2014-10-30 19:47:15,ai13,-0.00095,N Setra
2014-10-30 19:47:16,ai0,1.1071,NE Anemometer 4'
2014-10-30 19:47:16,ai1,0.40307,SW Anemometer 4'
2014-10-30 19:47:16,ai2,0.82074,SE Anemometer 4'
2014-10-30 19:47:16,ai3,0.01975,W Anemometer 4'
2014-10-30 19:47:16,ai4,0.13915,Center Anemometer 4'
2014-10-30 19:47:16,ai5,0.11281,Center Anemometer 7'6
2014-10-30 19:47:16,ai6,0.87053,E Anemometer 4'
2014-10-30 19:47:16,ai7,-0.00315,N Anemometer 4'
2014-10-30 19:47:16,ai8,-0.00214,N Anemometer 7'6
2014-10-30 19:47:16,ai9,0.02234,S Setra
2014-10-30 19:47:16,ai10,-0.0053,E Outer Setra
2014-10-30 19:47:16,ai11,0.04599,NW P26
2014-10-30 19:47:16,ai12,0.00046,E Inner Setra
2014-10-30 19:47:16,ai13,-0.00097,N Setra
2014-10-30 19:47:17,ai0,1.11162,NE Anemometer 4'
2014-10-30 19:47:17,ai1,0.40595,SW Anemometer 4'
2014-10-30 19:47:17,ai2,0.87871,SE Anemometer 4'
2014-10-30 19:47:17,ai3,0.04401,W Anemometer 4'
2014-10-30 19:47:17,ai4,0.14819,Center Anemometer 4'
2014-10-30 19:47:17,ai5,0.11034,Center Anemometer 7'6
2014-10-30 19:47:17,ai6,0.87998,E Anemometer 4'
2014-10-30 19:47:17,ai7,0.00384,N Anemometer 4'
2014-10-30 19:47:17,ai8,-0.01201,N Anemometer 7'6
2014-10-30 19:47:17,ai9,0.01575,S Setra
2014-10-30 19:47:17,ai10,-0.00407,E Outer Setra
2014-10-30 19:47:17,ai11,0.00815,NW P26
2014-10-30 19:47:17,ai12,0.00299,E Inner Setra
2014-10-30 19:47:17,ai13,-0.001,N Setra
2014-10-30 19:47:18,ai0,0.807,NE Anemometer 4'
2014-10-30 19:47:18,ai1,0.35045,SW Anemometer 4'
2014-10-30 19:47:18,ai2,0.89474,SE Anemometer 4'
2014-10-30 19:47:18,ai3,0.05182,W Anemometer 4'
2014-10-30 19:47:18,ai4,0.082,Center Anemometer 4'
2014-10-30 19:47:18,ai5,0.10911,Center Anemometer 7'6
2014-10-30 19:47:18,ai6,0.80475,E Anemometer 4'
2014-10-30 19:47:18,ai7,0.02193,N Anemometer 4'
2014-10-30 19:47:18,ai8,-0.00831,N Anemometer 7'6
2014-10-30 19:47:18,ai9,0.00434,S Setra
2014-10-30 19:47:18,ai10,0.01254,E Outer Setra
2014-10-30 19:47:18,ai11,0.00166,NW P26
2014-10-30 19:47:18,ai12,-0.00198,E Inner Setra
2014-10-30 19:47:18,ai13,-0.00095,N Setra
2014-10-30 19:47:19,ai0,1.43639,NE Anemometer 4'
2014-10-30 19:47:19,ai1,0.37306,SW Anemometer 4'
2014-10-30 19:47:19,ai2,0.89926,SE Anemometer 4'
2014-10-30 19:47:19,ai3,0.07813,W Anemometer 4'
2014-10-30 19:47:19,ai4,0.05569,Center Anemometer 4'
2014-10-30 19:47:19,ai5,0.16543,Center Anemometer 7'6
2014-10-30 19:47:19,ai6,0.79283,E Anemometer 4'
2014-10-30 19:47:19,ai7,0.00302,N Anemometer 4'
2014-10-30 19:47:19,ai8,-0.00214,N Anemometer 7'6
2014-10-30 19:47:19,ai9,0.00198,S Setra
2014-10-30 19:47:19,ai10,-0.00238,E Outer Setra
