timestamp,14_4002,15_4002,16_4002,17_4002,18_4002,wxT_S,wxT_D
09/05/14 22:21,0,0,2,0,0,1.00&2.36&5.31&0.85,210.00&237.10&264.00&12.68
09/05/14 22:22,0,0,2,0,0,1.00&2.26&5.31&0.89,210.00&235.85&264.00&12.69
09/05/14 22:23,0,0,2,0,0,1.00&2.08&3.73&0.71,201.00&235.22&262.00&12.42
09/05/14 22:24,0,0,2,0,0,1.00&1.93&3.30&0.52,201.00&234.26&262.00&11.63
09/05/14 22:25,0,0,2,0,3,1.00&2.02&3.30&0.51,201.00&236.95&262.00&10.94
09/05/14 22:26,2,0,2,0,0,1.14&2.23&4.31&0.59,201.00&237.66&262.00&10.62
09/05/14 22:27,5,0,2,0,0,1.14&2.34&4.31&0.67,201.00&240.22&264.00&11.69
09/05/14 22:28,0,0,2,0,0,1.29&2.55&4.45&0.69,215.00&242.04&268.00&11.26
09/05/14 22:29,0,0,2,0,0,1.57&2.58&4.45&0.66,215.00&241.62&268.00&11.57
09/05/14 22:30,4,0,2,0,0,1.57&2.73&4.59&0.73,212.00&242.12&268.00&11.63
09/05/14 22:31,0,0,2,0,3,1.57&2.78&4.59&0.77,203.00&238.95&268.00&13.07
09/05/14 22:32,0,0,2,0,5,1.57&2.78&4.59&0.78,203.00&239.49&268.00&13.24
09/05/14 22:33,0,0,2,0,0,1.57&2.74&4.59&0.77,203.00&237.23&268.00&11.89
09/05/14 22:34,0,0,2,0,0,1.57&2.62&4.59&0.77,203.00&237.50&256.00&11.58
09/05/14 22:35,0,0,2,0,0,1.57&2.58&4.45&0.72,203.00&237.26&257.00&12.05
09/05/14 22:36,0,0,2,0,0,1.57&2.35&4.45&0.66,212.00&239.40&257.00&10.34
09/05/14 22:37,0,0,2,0,0,1.57&2.28&4.45&0.61,212.00&239.16&257.00&10.35
09/05/14 22:38,1,0,2,0,3,1.57&2.15&3.59&0.43,216.00&237.31&257.00&9.67
09/05/14 22:39,0,0,2,0,0,1.57&2.22&3.88&0.48,215.00&233.57&257.00&9.83
09/05/14 22:40,0,0,2,0,0,1.57&2.22&3.88&0.48,215.00&234.40&257.00&9.72
09/05/14 22:41,0,0,2,0,0,1.57&2.24&3.88&0.45,215.00&235.29&266.00&10.83
09/05/14 22:42,0,0,2,0,0,1.57&2.24&3.88&0.43,215.00&234.47&266.00&10.31
09/05/14 22:43,0,0,2,0,0,1.57&2.27&3.88&0.47,215.00&236.88&266.00&10.99
09/05/14 22:44,0,0,2,0,0,1.57&2.23&3.16&0.44,209.00&238.71&266.00&11.76
09/05/14 22:45,0,0,2,0,0,1.57&2.28&3.73&0.49,192.00&234.56&266.00&15.62
09/05/14 22:46,0,0,2,0,1,1.57&2.37&3.73&0.52,192.00&231.20&266.00&15.87
09/05/14 22:47,0,0,2,0,0,1.57&2.40&3.73&0.55,192.00&229.61&257.00&14.75
09/05/14 22:48,0,0,2,0,0,1.57&2.48&3.73&0.56,192.00&227.84&257.00&15.23
09/05/14 22:49,0,0,2,0,0,1.57&2.46&3.73&0.54,192.00&222.49&248.00&12.19
09/05/14 22:50,9,0,2,0,0,1.57&2.43&3.73&0.54,192.00&220.63&245.00&11.86
09/05/14 22:51,10,0,2,0,1,1.57&2.45&3.73&0.53,194.00&224.18&245.00&11.14
09/05/14 22:52,3,0,2,0,0,1.57&2.53&5.31&0.63,194.00&220.61&245.00&12.43
09/05/14 22:53,6,0,2,0,3,1.57&2.72&5.74&0.72,188.00&217.61&245.00&12.50
09/05/14 22:54,5,0,2,0,1,1.57&2.81&5.74&0.71,188.00&219.10&245.00&12.51
09/05/14 22:55,4,0,2,0,0,1.57&2.84&5.74&0.69,188.00&221.44&257.00&13.86
09/05/14 22:56,5,0,2,0,5,1.57&2.87&5.74&0.70,188.00&222.56&257.00&14.05
09/05/14 22:57,8,0,2,0,4,1.57&2.95&5.74&0.74,188.00&221.59&257.00&12.52
09/05/14 22:58,3,0,2,0,1,1.57&2.96&4.59&0.66,202.00&224.15&257.00&10.64
09/05/14 22:59,1,0,2,0,0,1.57&2.88&4.59&0.69,193.00&224.66&257.00&11.67
09/05/14 23:00,5,0,2,0,3,1.72&3.05&6.03&0.88,193.00&224.00&248.00&10.81
09/05/14 23:01,3,0,2,0,0,1.72&3.15&6.03&0.89,193.00&223.92&248.00&9.78
09/05/14 23:02,1,0,2,0,0,1.57&3.04&6.03&0.97,193.00&224.55&248.00&10.16
09/05/14 23:03,0,0,2,0,0,1.57&2.90&6.03&0.99,193.00&224.37&248.00&10.90
09/05/14 23:04,0,0,2,0,0,1.57&2.75&6.03&1.00,193.00&222.55&248.00&11.41
09/05/14 23:05,0,0,2,0,0,1.57&2.73&6.03&1.01,195.00&222.40&243.00&10.29
09/05/14 23:06,0,0,2,0,0,1.57&2.55&4.59&0.76,195.00&221.64&243.00&9.89
09/05/14 23:07,0,0,2,0,0,1.57&2.47&4.45&0.65,195.00&219.73&237.00&9.10
09/05/14 23:08,0,0,2,0,0,1.57&2.39&4.31&0.58,195.00&220.83&241.00&9.48
09/05/14 23:09,1,0,2,0,1,1.57&2.43&3.88&0.54,195.00&222.83&241.00&9.73
09/05/14 23:10,1,0,2,0,5,1.57&2.51&4.74&0.60,202.00&226.08&252.00&10.01
09/05/14 23:11,0,0,2,0,0,1.57&2.48&4.74&0.55,204.00&225.76&252.00&9.77
09/05/14 23:12,0,0,2,0,1,1.57&2.46&4.74&0.60,204.00&227.86&252.00&9.68
09/05/14 23:13,3,0,2,0,1,1.57&2.57&4.74&0.63,204.00&227.92&252.00&9.76
09/05/14 23:14,4,0,2,0,3,1.57&2.79&4.74&0.69,204.00&229.87&252.00&9.59
09/05/14 23:15,0,0,2,0,0,1.57&2.62&4.31&0.68,204.00&229.95&256.00&10.61
09/05/14 23:16,0,0,2,0,0,1.57&2.60&4.31&0.70,204.00&233.50&256.00&11.18
09/05/14 23:17,0,0,2,0,0,1.43&2.48&4.31&0.73,213.00&233.41&256.00&11.12
09/05/14 23:18,0,0,2,0,0,1.43&2.27&4.31&0.73,213.00&234.46&256.00&11.24
09/05/14 23:19,0,0,2,0,0,1.43&2.10&4.31&0.64,213.00&237.41&256.00&9.89
09/05/14 23:20,9,0,2,0,0,1.43&1.97&3.01&0.37,213.00&240.12&266.00&10.86
09/05/14 23:21,0,0,2,0,2,1.43&2.03&2.87&0.40,213.00&239.41&266.00&11.04
09/05/14 23:22,5,0,2,0,3,1.43&2.09&2.87&0.42,215.00&242.22&268.00&11.49
09/05/14 23:23,4,0,2,0,5,1.57&2.21&3.01&0.41,220.00&243.29&268.00&10.78
09/05/14 23:24,0,0,2,0,1,1.72&2.33&3.01&0.38,220.00&246.61&271.00&11.19
09/05/14 23:25,1,0,2,0,1,1.72&2.40&3.01&0.35,220.00&247.30&271.00&11.02
09/05/14 23:26,1,0,2,0,6,1.72&2.39&3.01&0.35,220.00&243.74&271.00&11.58
09/05/14 23:27,2,0,2,0,0,1.57&2.37&3.01&0.35,220.00&245.44&271.00&11.90
09/05/14 23:28,2,0,2,0,0,1.57&2.30&3.01&0.36,220.00&245.38&271.00&11.37
09/05/14 23:29,3,0,2,0,5,1.57&2.30&3.01&0.36,220.00&242.91&270.00&10.76
09/05/14 23:30,1,0,2,0,3,1.57&2.36&2.87&0.36,220.00&242.37&270.00&10.50
09/05/14 23:31,0,0,2,0,0,1.57&2.28&2.87&0.36,220.00&242.96&270.00&10.09
09/05/14 23:32,0,0,2,0,0,1.57&2.26&3.16&0.39,222.00&242.85&270.00&10.14
09/05/14 23:33,0,0,2,0,0,1.57&2.23&3.16&0.40,222.00&239.88&258.00&8.47
09/05/14 23:34,0,0,2,0,0,1.57&2.18&3.16&0.43,222.00&238.59&258.00&8.86
09/05/14 23:35,0,0,2,0,0,1.57&2.05&3.16&0.38,213.00&236.79&257.00&9.36
09/05/14 23:36,0,0,2,0,0,1.57&1.94&3.16&0.32,213.00&234.99&255.00&9.51
09/05/14 23:37,0,0,2,0,0,1.57&1.87&3.16&0.30,213.00&234.86&261.00&10.02
09/05/14 23:38,0,0,2,0,0,1.57&1.95&2.87&0.34,213.00&233.38&261.00&9.39
09/05/14 23:39,6,0,2,0,0,1.57&1.95&2.87&0.34,213.00&235.64&261.00&11.06
09/05/14 23:40,3,0,2,0,0,1.57&2.00&2.87&0.33,213.00&235.19&261.00&11.13
09/05/14 23:41,2,0,2,0,6,1.57&2.10&3.30&0.39,217.00&240.82&277.00&13.77
09/05/14 23:42,9,0,2,0,11,1.57&2.30&3.44&0.47,217.00&246.88&277.00&16.14
09/05/14 23:43,7,0,2,0,1,1.57&2.39&3.44&0.44,217.00&250.61&277.00&16.14
09/05/14 23:44,2,0,2,0,1,1.57&2.47&3.44&0.43,218.00&254.04&277.00&14.62
09/05/14 23:45,0,0,2,0,1,2.01&2.57&3.44&0.34,222.00&253.85&277.00&13.91
09/05/14 23:46,3,0,2,0,0,1.86&2.59&3.44&0.37,225.00&255.78&281.00&13.06
09/05/14 23:47,0,0,2,0,0,1.72&2.46&3.44&0.42,224.00&251.68&281.00&13.69
09/05/14 23:48,3,0,2,0,0,1.72&2.33&3.30&0.37,224.00&250.04&281.00&13.49
09/05/14 23:49,1,0,2,0,1,1.72&2.34&3.30&0.40,224.00&249.58&281.00&13.92
09/05/14 23:50,1,0,2,0,1,1.72&2.34&3.30&0.40,224.00&248.00&281.00&14.30
09/05/14 23:51,1,0,2,0,6,1.57&2.32&3.30&0.39,224.00&248.42&281.00&14.16
09/05/14 23:52,6,0,2,0,0,1.57&2.38&3.30&0.40,224.00&249.64&278.00&13.07
09/05/14 23:53,1,0,2,0,4,1.57&2.47&3.30&0.39,224.00&251.52&278.00&12.74
09/05/14 23:54,0,0,2,0,0,1.57&2.42&3.30&0.40,224.00&248.58&271.00&10.68
09/05/14 23:55,3,0,2,0,0,1.57&2.36&3.30&0.40,224.00&249.93&273.00&11.02
09/05/14 23:56,1,0,2,0,2,1.57&2.35&3.30&0.40,231.00&251.37&273.00&10.02
09/05/14 23:57,0,0,2,0,0,1.57&2.29&3.30&0.39,214.00&249.31&273.00&12.49
09/05/14 23:58,3,0,2,0,0,1.43&2.13&2.87&0.33,214.00&247.65&273.00&12.48
09/05/14 23:59,4,0,2,0,0,1.43&2.19&3.30&0.39,214.00&248.72&273.00&12.88
09/06/14 00:00,0,0,2,0,0,1.43&2.22&3.30&0.38,214.00&247.63&270.00&12.92
09/06/14 00:01,0,0,2,0,0,1.43&2.20&3.30&0.36,214.00&248.29&270.00&13.28
09/06/14 00:02,0,0,2,0,0,1.43&2.15&3.30&0.38,214.00&247.82&270.00&14.11
09/06/14 00:03,0,0,2,0,0,1.57&2.16&3.30&0.36,224.00&248.62&270.00&12.61
09/06/14 00:04,0,0,2,0,0,1.57&2.07&3.30&0.36,215.00&244.89&267.00&12.11
09/06/14 00:05,0,0,2,0,3,1.43&1.97&2.58&0.29,215.00&243.50&267.00&11.41
09/06/14 00:06,4,0,2,0,5,1.43&2.06&3.16&0.42,215.00&241.66&267.00&11.30
09/06/14 00:07,1,0,2,0,5,1.43&2.14&3.16&0.48,215.00&240.12&264.00&9.51
09/06/14 00:08,4,0,2,0,3,1.43&2.29&3.16&0.51,215.00&238.92&264.00&10.48
09/06/14 00:09,0,0,2,0,0,1.43&2.36&3.16&0.46,218.00&239.39&267.00&10.49
09/06/14 00:10,1,0,2,0,0,1.57&2.43&3.16&0.40,218.00&238.48&267.00&9.58
09/06/14 00:11,1,0,2,0,2,1.57&2.47&3.44&0.41,218.00&238.55&267.00&9.75
09/06/14 00:12,0,0,2,0,0,1.57&2.35&3.44&0.42,215.00&236.43&267.00&10.42
09/06/14 00:13,0,0,2,0,0,1.43&2.21&3.44&0.48,210.00&234.74&267.00&11.28
09/06/14 00:14,0,0,2,0,0,1.29&2.09&3.44&0.46,209.00&234.34&267.00&11.71
09/06/14 00:15,0,0,2,0,0,1.29&2.01&3.44&0.48,205.00&231.01&254.00&11.75
09/06/14 00:16,0,0,2,0,0,1.29&1.89&3.30&0.44,205.00&229.72&254.00&11.05
09/06/14 00:17,2,0,2,0,0,1.29&1.87&2.72&0.38,205.00&229.29&248.00&10.85
09/06/14 00:18,0,0,2,0,0,1.29&1.92&2.72&0.37,205.00&232.50&269.00&11.98
09/06/14 00:19,6,0,2,0,0,1.29&2.07&3.01&0.45,204.00&229.29&269.00&13.65
09/06/14 00:20,1,0,2,0,3,1.29&2.15&3.01&0.46,203.00&227.77&269.00&14.19
09/06/14 00:21,2,0,2,0,0,1.57&2.33&3.01&0.38,203.00&225.81&269.00&14.27
09/06/14 00:22,0,0,2,0,0,1.14&2.29&3.01&0.43,195.00&222.04&269.00&14.52
09/06/14 00:23,0,0,2,0,0,1.14&2.18&3.01&0.51,190.00&218.34&269.00&13.18
09/06/14 00:24,0,0,2,0,0,1.14&2.10&2.87&0.52,190.00&217.15&248.00&11.53
09/06/14 00:25,0,0,2,0,0,1.14&1.97&2.87&0.44,190.00&220.11&248.00&12.41
09/06/14 00:26,0,0,2,0,0,1.14&1.87&2.87&0.38,190.00&220.67&248.00&13.30
09/06/14 00:27,0,0,2,0,0,1.14&1.80&2.72&0.31,190.00&225.27&258.00&16.87
09/06/14 00:28,5,0,2,0,0,1.29&1.97&2.87&0.36,190.00&232.07&271.00&16.40
09/06/14 00:29,4,0,2,0,0,1.29&2.06&2.87&0.37,190.00&236.92&271.00&18.18
09/06/14 00:30,5,0,2,0,3,1.29&2.14&2.87&0.38,190.00&243.58&275.00&17.81
09/06/14 00:31,0,0,2,0,0,1.29&2.19&3.16&0.39,209.00&245.28&275.00&15.20
09/06/14 00:32,0,0,2,0,0,1.29&2.19&3.16&0.38,220.00&246.35&275.00&12.97
09/06/14 00:33,0,0,2,0,0,1.57&2.20&3.16&0.32,220.00&245.57&275.00&12.60
09/06/14 00:34,0,0,2,0,0,1.57&2.09&3.16&0.33,204.00&240.51&275.00&15.39
09/06/14 00:35,3,0,2,0,2,1.57&2.14&3.16&0.36,204.00&239.27&275.00&15.06
09/06/14 00:36,0,0,2,0,0,1.57&2.12&3.30&0.37,204.00&235.52&255.00&11.43
09/06/14 00:37,0,0,2,0,0,1.57&2.18&3.44&0.45,198.00&234.36&255.00&13.00
09/06/14 00:38,0,0,2,0,0,1.57&2.22&3.44&0.43,198.00&236.25&260.00&14.71
09/06/14 00:39,6,0,2,0,4,1.57&2.33&3.44&0.46,198.00&240.58&279.00&15.75
09/06/14 00:40,3,0,2,0,3,1.57&2.40&3.44&0.45,198.00&244.90&279.00&14.92
09/06/14 00:41,1,0,2,0,0,1.57&2.40&3.44&0.44,198.00&247.32&279.00&14.62
09/06/14 00:42,0,0,2,0,0,1.57&2.38&3.30&0.43,198.00&249.04&279.00&12.85
09/06/14 00:43,0,0,2,0,2,1.72&2.38&3.30&0.38,231.00&250.54&279.00&9.28
09/06/14 00:44,11,0,2,0,9,1.72&2.51&4.02&0.49,231.00&249.87&278.00&8.26
09/06/14 00:45,1,0,2,0,0,1.57&2.50&4.02&0.53,231.00&250.61&279.00&9.27
09/06/14 00:46,3,0,2,0,2,1.57&2.45&4.02&0.53,226.00&250.70&279.00&9.87
09/06/14 00:47,0,0,2,0,0,1.57&2.44&4.02&0.53,226.00&249.54&279.00&10.37
09/06/14 00:48,0,0,2,0,0,1.57&2.46&4.02&0.55,211.00&247.94&279.00&13.67
09/06/14 00:49,0,0,2,0,0,1.57&2.35&4.02&0.55,209.00&244.84&279.00&16.14
09/06/14 00:50,0,0,2,0,0,1.43&2.13&3.44&0.43,209.00&241.87&279.00&15.69
09/06/14 00:51,0,0,2,0,0,1.43&2.07&3.44&0.43,196.00&234.81&262.00&14.79
09/06/14 00:52,0,0,2,0,0,1.43&1.92&2.87&0.37,196.00&230.03&253.00&13.55
09/06/14 00:53,0,0,2,0,0,1.29&1.83&2.58&0.30,196.00&227.63&253.00&12.74
09/06/14 00:54,0,0,2,0,0,1.00&1.79&2.58&0.31,183.00&223.25&253.00&15.73
09/06/14 00:55,0,0,2,0,0,0.71&1.62&2.44&0.35,183.00&220.65&251.00&15.70
09/06/14 00:56,0,0,2,0,0,0.71&1.63&3.01&0.39,183.00&216.19&251.00&14.05
09/06/14 00:57,0,0,2,0,0,0.71&1.59&3.01&0.37,183.00&219.37&251.00&15.18
09/06/14 00:58,0,0,2,0,0,0.71&1.55&3.01&0.37,181.00&217.27&246.00&15.64
09/06/14 00:59,0,0,2,0,0,0.71&1.51&3.01&0.36,181.00&216.78&246.00&14.38
09/06/14 01:00,0,0,2,0,0,1.00&1.67&3.30&0.42,178.00&217.41&246.00&13.49
09/06/14 01:01,0,0,2,0,0,1.00&1.76&3.30&0.44,178.00&217.01&246.00&13.71
09/06/14 01:02,0,0,2,0,0,1.00&1.85&3.30&0.48,178.00&216.86&246.00&13.88
09/06/14 01:03,0,0,2,0,0,1.00&1.93&3.44&0.52,158.00&210.30&242.00&14.06
09/06/14 01:04,0,0,2,0,0,1.14&1.95&3.44&0.51,158.00&212.34&235.00&13.86
09/06/14 01:05,0,0,2,0,0,1.14&1.92&3.44&0.54,158.00&216.56&264.00&17.35
09/06/14 01:06,0,0,2,0,0,0.86&1.71&3.44&0.51,158.00&215.39&264.00&18.45
09/06/14 01:07,0,0,2,0,0,0.86&1.61&3.44&0.48,158.00&216.39&264.00&18.98
09/06/14 01:08,0,0,2,0,0,0.86&1.59&2.44&0.38,187.00&221.70&264.00&16.37
09/06/14 01:09,0,0,2,0,0,0.86&1.56&2.44&0.37,187.00&224.44&264.00&16.53
09/06/14 01:10,0,0,2,0,0,0.86&1.69&3.30&0.48,187.00&223.87&264.00&16.82
09/06/14 01:11,0,0,2,0,0,0.86&1.77&3.30&0.45,187.00&221.75&259.00&14.60
09/06/14 01:12,0,0,2,0,0,1.00&1.83&3.30&0.42,208.00&229.50&268.00&15.14
09/06/14 01:13,0,0,2,0,0,1.29&1.86&3.30&0.40,208.00&228.90&268.00&14.99
09/06/14 01:14,0,0,2,0,0,1.29&1.82&3.30&0.41,199.00&228.65&268.00&15.81
09/06/14 01:15,0,0,2,0,0,1.29&1.80&3.30&0.40,170.00&224.97&268.00&18.35
09/06/14 01:16,0,0,2,0,0,1.29&1.80&3.01&0.42,170.00&223.04&268.00&18.94
09/06/14 01:17,0,0,2,0,0,1.29&1.96&3.88&0.57,170.00&220.88&261.00&15.81
09/06/14 01:18,0,0,2,0,0,1.29&2.02&3.88&0.55,170.00&219.11&242.00&12.92
09/06/14 01:19,0,0,2,0,0,1.14&2.16&4.45&0.66,170.00&219.71&254.00&13.39
09/06/14 01:20,0,0,2,0,0,1.14&2.14&4.45&0.68,200.00&225.15&267.00&13.53
09/06/14 01:21,0,0,2,0,0,1.14&2.08&4.45&0.68,206.00&228.90&267.00&13.50
09/06/14 01:22,0,0,2,0,0,1.14&1.92&4.45&0.65,210.00&233.06&267.00&12.66
09/06/14 01:23,0,0,2,0,0,1.14&1.80&4.45&0.57,215.00&238.66&267.00&12.32
09/06/14 01:24,0,0,2,0,0,1.14&1.96&4.45&0.63,222.00&241.59&267.00&10.76
09/06/14 01:25,0,0,2,0,0,1.14&1.98&3.16&0.53,222.00&244.64&265.00&9.93
09/06/14 01:26,0,0,2,0,3,1.14&2.15&3.30&0.57,222.00&246.70&269.00&10.27
09/06/14 01:27,0,0,2,0,0,1.14&2.43&4.02&0.65,222.00&246.44&269.00&9.46
09/06/14 01:28,0,0,2,0,0,1.72&2.57&4.02&0.54,222.00&246.02&269.00&9.47
09/06/14 01:29,0,0,2,0,0,1.29&2.53&4.02&0.59,222.00&246.11&269.00&10.19
09/06/14 01:30,0,0,2,0,0,1.29&2.49&4.02&0.61,227.00&245.56&269.00&10.49
09/06/14 01:31,0,0,2,0,0,1.29&2.44&4.02&0.60,222.00&243.47&270.00&11.20
09/06/14 01:32,0,0,2,0,0,1.29&2.30&4.02&0.59,222.00&243.27&270.00&11.43
09/06/14 01:33,0,0,2,0,0,1.29&2.17&3.30&0.49,222.00&245.12&270.00&12.10
09/06/14 01:34,0,0,2,0,0,1.43&2.29&3.30&0.53,222.00&243.20&270.00&11.53
09/06/14 01:35,0,0,2,0,0,1.43&2.23&3.30&0.49,222.00&240.50&270.00&12.27
09/06/14 01:36,0,0,2,0,0,1.14&2.16&3.30&0.55,222.00&240.98&270.00&11.62
09/06/14 01:37,0,0,2,0,0,1.14&2.01&3.30&0.56,222.00&241.16&266.00&11.76
09/06/14 01:38,0,0,2,0,0,1.14&1.99&3.30&0.54,222.00&241.54&266.00&11.32
09/06/14 01:39,0,0,2,0,0,1.14&1.85&3.16&0.44,222.00&241.33&266.00&11.13
09/06/14 01:40,0,0,2,0,0,1.00&1.74&2.58&0.37,214.00&243.00&266.00&10.92
09/06/14 01:41,0,0,2,0,0,1.00&1.79&2.87&0.42,211.00&242.62&266.00&11.68
09/06/14 01:42,0,0,2,0,0,1.00&1.91&2.87&0.43,211.00&238.47&262.00&12.77
09/06/14 01:43,0,0,2,0,0,1.00&1.96&2.87&0.42,211.00&234.84&262.00&12.28
09/06/14 01:44,0,0,2,0,0,1.00&1.97&2.87&0.42,211.00&231.66&261.00&10.72
09/06/14 01:45,0,0,2,0,0,1.00&2.16&4.02&0.48,211.00&229.70&255.00&9.16
09/06/14 01:46,0,0,2,0,0,1.43&2.21&4.02&0.50,211.00&229.15&255.00&8.61
09/06/14 01:47,0,0,2,0,0,1.43&2.20&4.02&0.50,214.00&231.44&255.00&9.25
09/06/14 01:48,0,0,2,0,5,1.43&2.29&4.02&0.53,208.00&231.69&255.00&9.69
09/06/14 01:49,0,0,2,0,0,1.43&2.34&4.02&0.53,202.00&228.35&255.00&12.21
09/06/14 01:50,0,0,2,0,0,1.43&2.28&3.30&0.51,187.00&224.93&255.00&16.11
09/06/14 01:51,0,0,2,0,0,1.43&2.26&3.30&0.50,187.00&224.81&253.00&15.85
09/06/14 01:52,0,0,2,0,0,1.43&2.23&3.30&0.54,187.00&224.08&253.00&16.20
09/06/14 01:53,0,0,2,0,0,1.14&2.15&3.30&0.53,187.00&221.05&252.00&14.60
09/06/14 01:54,0,0,2,0,0,1.14&2.02&3.30&0.47,175.00&218.84&252.00&17.07
09/06/14 01:55,0,0,2,0,0,1.14&1.95&3.30&0.47,175.00&222.50&252.00&15.81
09/06/14 01:56,0,0,2,0,0,1.14&1.91&2.87&0.42,175.00&223.62&252.00&15.07
09/06/14 01:57,0,0,2,0,0,1.14&1.79&2.58&0.31,175.00&221.58&252.00&14.08
09/06/14 01:58,0,0,2,0,0,1.14&1.77&2.72&0.36,175.00&218.63&238.00&13.63
09/06/14 01:59,0,0,2,0,0,1.00&1.70&2.72&0.38,162.00&218.02&238.00&15.63
09/06/14 02:00,0,0,2,0,0,1.00&1.74&2.72&0.40,162.00&219.20&238.00&13.53
09/06/14 02:01,0,0,2,0,0,1.00&1.71&2.72&0.40,162.00&222.28&265.00&18.11
09/06/14 02:02,0,0,2,0,0,0.86&1.64&2.72&0.41,162.00&226.38&279.00&22.63
09/06/14 02:03,0,0,2,0,0,0.86&1.62&2.44&0.38,162.00&228.72&279.00&21.97
09/06/14 02:04,0,0,2,0,0,0.86&1.66&2.58&0.39,162.00&233.86&279.00&20.25
09/06/14 02:05,0,0,2,0,0,0.86&1.71&2.58&0.39,210.00&240.11&279.00&14.48
09/06/14 02:06,0,0,2,0,0,0.86&1.75&2.87&0.41,220.00&241.32&279.00&12.42
09/06/14 02:07,0,0,2,0,0,0.86&1.80&2.87&0.41,213.00&236.40&277.00&11.33
09/06/14 02:08,0,0,2,0,0,1.00&1.85&2.87&0.39,212.00&232.19&260.00&10.99
09/06/14 02:09,0,0,2,0,0,1.00&1.87&2.87&0.38,212.00&230.48&260.00&11.21
09/06/14 02:10,0,0,2,0,0,1.00&1.72&2.87&0.40,212.00&229.20&260.00&10.41
09/06/14 02:11,0,0,2,0,0,1.00&1.67&2.87&0.39,212.00&227.70&249.00&9.13
09/06/14 02:12,0,0,2,0,0,1.00&1.60&2.44&0.35,209.00&225.83&247.00&9.28
09/06/14 02:13,0,0,2,0,0,1.00&1.54&2.44&0.33,209.00&230.06&257.00&11.20
09/06/14 02:14,0,0,2,0,0,1.00&1.53&2.29&0.31,199.00&234.56&303.00&15.39
09/06/14 02:15,0,0,2,0,0,0.86&1.53&2.29&0.34,194.00&232.46&303.00&18.24
09/06/14 02:16,0,0,2,0,0,0.86&1.57&2.29&0.33,192.00&230.41&303.00&19.89
09/06/14 02:17,4,0,2,0,0,0.86&1.61&2.87&0.38,181.00&228.34&303.00&21.77
09/06/14 02:18,0,0,2,0,0,0.86&1.67&2.87&0.39,176.00&226.85&303.00&22.54
09/06/14 02:19,0,0,2,0,0,0.86&1.66&2.87&0.41,176.00&219.31&251.00&17.30
09/06/14 02:20,0,0,2,0,0,0.86&1.61&2.87&0.43,176.00&216.86&250.00&15.92
09/06/14 02:21,0,0,2,0,0,0.86&1.78&2.87&0.48,176.00&215.68&242.00&14.42
09/06/14 02:22,0,0,2,0,0,0.86&1.76&2.87&0.47,176.00&216.91&242.00&12.92
09/06/14 02:23,0,0,2,0,0,0.86&1.71&2.72&0.43,176.00&217.13&243.00&13.15
09/06/14 02:24,0,0,2,0,0,1.00&1.81&3.01&0.41,197.00&221.27&243.00&12.46
09/06/14 02:25,0,0,2,0,0,1.00&1.80&3.01&0.43,169.00&220.79&243.00&15.27
09/06/14 02:26,0,0,2,0,0,1.00&1.67&3.01&0.42,169.00&221.83&245.00&15.40
09/06/14 02:27,10,0,2,0,0,1.00&1.64&3.01&0.46,169.00&224.10&245.00&14.93
09/06/14 02:28,1,0,2,0,0,1.00&1.78&3.16&0.54,169.00&220.79&245.00&14.84
09/06/14 02:29,0,0,2,0,0,1.00&1.77&3.16&0.55,169.00&216.98&245.00&14.28
09/06/14 02:30,0,0,2,0,0,1.00&1.79&3.16&0.54,169.00&213.10&245.00&12.92
09/06/14 02:31,0,0,2,0,0,1.14&1.94&3.16&0.52,187.00&212.76&245.00&11.75
09/06/14 02:32,0,0,2,0,0,1.14&2.04&3.16&0.48,185.00&209.83&233.00&10.67
09/06/14 02:33,8,0,2,0,0,1.14&2.05&3.44&0.53,185.00&208.09&227.00&9.15
09/06/14 02:34,9,0,2,0,3,1.14&2.20&3.88&0.66,185.00&209.48&233.00&9.89
09/06/14 02:35,3,0,2,0,0,1.14&2.37&3.88&0.69,185.00&213.12&238.00&12.18
09/06/14 02:36,2,0,2,0,0,1.14&2.52&3.88&0.67,184.00&213.20&238.00&12.25
09/06/14 02:37,0,0,2,0,0,1.14&2.49&3.88&0.67,184.00&215.03&238.00&11.85
09/06/14 02:38,0,0,2,0,0,1.57&2.63&3.88&0.56,184.00&218.97&263.00&14.25
09/06/14 02:39,0,0,2,0,0,1.43&2.41&3.88&0.58,184.00&222.79&263.00&16.30
09/06/14 02:40,0,0,2,0,0,1.29&2.24&3.59&0.56,184.00&224.26&263.00&16.90
09/06/14 02:41,0,0,2,0,0,1.29&2.05&3.59&0.45,191.00&228.32&263.00&15.46
09/06/14 02:42,0,0,2,0,0,1.29&1.94&3.16&0.38,205.00&232.02&263.00&12.32
09/06/14 02:43,0,0,2,0,0,1.29&1.84&3.16&0.35,212.00&233.40&263.00&11.86
09/06/14 02:44,0,0,2,0,0,1.00&1.67&2.58&0.31,212.00&232.01&249.00&10.21
09/06/14 02:45,0,0,2,0,0,1.00&1.60&2.15&0.32,212.00&233.18&261.00&11.93
09/06/14 02:46,0,0,2,0,0,1.00&1.58&2.29&0.32,212.00&234.72&261.00&12.43
09/06/14 02:47,0,0,2,0,0,1.00&1.52&2.29&0.31,212.00&237.00&261.00&11.10
09/06/14 02:48,0,0,2,0,0,1.00&1.51&2.44&0.31,219.00&241.73&261.00&8.60
