datetime,value
11/05/12 14:26,3.70107
11/05/12 14:36,4.27788
11/05/12 14:46,4.04685
11/05/12 14:56,3.38436
11/05/12 15:06,2.7310500000000006
11/05/12 15:16,2.2246200000000003
11/05/12 15:26,1.81458
11/05/12 15:36,1.9997099999999997
11/05/12 15:46,2.55357
11/05/12 16:16,5.67783
11/05/12 16:26,5.25096
11/05/12 16:36,5.6762999999999995
11/05/12 16:46,4.7001599999999994
11/05/12 16:56,4.12029
11/05/12 17:06,3.44709
11/05/12 17:16,3.4669799999999995
11/05/12 17:26,3.40272
11/05/12 17:36,3.63375
11/05/12 17:46,3.90456
11/05/12 17:56,4.9556700000000005
11/05/12 18:06,3.2237100000000005
11/05/12 18:16,1.77786
11/05/12 18:26,2.0272499999999996
11/05/12 18:36,1.5835500000000002
11/05/12 18:46,1.2270599999999998
11/05/12 18:56,1.17351
11/05/12 19:06,1.13679
11/05/12 19:16,1.4902199999999999
11/05/12 19:26,1.1092499999999998
11/05/12 19:36,1.3341600000000002
11/05/12 19:46,0.8476199999999998
11/05/12 19:56,1.1995200000000001
11/05/12 20:06,1.68606
11/05/12 20:16,1.6110900000000001
11/05/12 20:26,1.09701
11/05/12 20:36,0.75888
11/05/12 20:46,0.28917000000000004
11/05/12 20:56,0.3748499999999999
11/05/12 21:06,0.09333000000000001
11/05/12 21:16,0.13770000000000002
11/05/12 21:26,0.06732
11/05/12 21:36,0.27846
11/05/12 21:46,0.32742
11/05/12 21:56,0.5400900000000001
11/05/12 22:06,0.33201
11/05/12 22:16,1.27908
11/05/12 22:26,1.0924200000000002
11/05/12 22:36,1.1628000000000003
11/05/12 22:46,1.49175
11/05/12 22:56,0.5905799999999999
11/05/12 23:06,0.007650000000000001
11/05/12 23:16,0.03824999999999999
11/05/12 23:26,0.10863
11/05/12 23:36,0.4896
11/05/12 23:46,0.5416200000000002
11/05/12 23:56,0.46206
11/06/12 00:06,0.85527
11/06/12 00:16,0.47124
11/06/12 00:26,0.2922300000000001
11/06/12 00:36,0.4329899999999999
11/06/12 00:46,0.5676300000000001
11/06/12 00:56,0.11322000000000003
11/06/12 01:06,0.23256000000000002
11/06/12 01:16,0.8629200000000001
11/06/12 01:26,0.22032000000000002
11/06/12 01:36,0.39015000000000005
11/06/12 01:46,0.2448
11/06/12 01:56,0.8216100000000001
11/06/12 02:06,0.7175699999999999
11/06/12 02:16,0.40851
11/06/12 02:26,0.6777900000000001
11/06/12 02:36,0.8675099999999999
11/06/12 02:46,0.8001900000000001
11/06/12 02:56,0.8170200000000001
11/06/12 03:06,1.2194099999999999
11/06/12 03:16,1.41372
11/06/12 03:26,1.95228
11/06/12 03:36,1.4917500000000001
11/06/12 03:46,1.3341600000000002
11/06/12 03:56,0.89964
11/06/12 04:06,1.1811600000000002
11/06/12 04:16,1.4810400000000001
11/06/12 04:26,2.20014
11/06/12 04:36,2.0180700000000003
11/06/12 04:46,2.42199
11/06/12 04:56,1.53306
11/06/12 05:06,1.8008100000000002
11/06/12 05:16,2.2322699999999998
11/06/12 05:26,2.03643
11/06/12 05:36,2.4847200000000003
11/06/12 05:46,3.456270000000001
11/06/12 05:56,2.2521600000000004
11/06/12 06:06,2.4801300000000004
11/06/12 06:16,3.80052
11/06/12 06:26,3.5190000000000006
11/06/12 06:36,2.6912700000000003
11/06/12 06:46,4.0652099999999995
11/06/12 06:56,4.51656
11/06/12 07:06,4.97556
11/06/12 07:16,4.35285
11/06/12 07:26,2.3546699999999996
11/06/12 07:36,2.60865
11/06/12 07:46,2.7616500000000004
11/06/12 07:56,1.7533800000000004
11/06/12 08:06,2.74482
11/06/12 08:16,2.5015499999999995
11/06/12 08:26,2.87793
11/06/12 08:36,2.5367400000000004
11/06/12 08:46,4.023899999999999
11/06/12 08:56,5.287679999999999
11/06/12 09:06,4.131
11/06/12 09:16,2.92077
11/06/12 09:26,3.3935400000000002
11/06/12 09:36,4.106519999999999
11/06/12 09:46,4.256459999999999
11/06/12 09:56,4.580820000000001
11/06/12 10:06,3.3399900000000002
11/06/12 10:16,2.3133600000000003
11/06/12 10:26,2.89629
11/06/12 10:36,3.6108
11/06/12 10:46,2.9620800000000003
11/06/12 10:56,2.6025300000000002
11/06/12 11:06,3.05235
11/06/12 11:16,2.7861299999999996
11/06/12 11:26,2.32713
11/06/12 11:36,3.4134300000000004
11/06/12 11:46,2.43576
11/06/12 11:56,2.4740100000000007
11/06/12 12:06,2.2995900000000002
11/06/12 12:16,2.16648
11/06/12 12:26,2.3546700000000005
11/06/12 12:36,2.25216
11/06/12 12:46,2.4265800000000004
11/06/12 12:56,2.23839
11/06/12 13:06,2.32866
11/06/12 13:16,2.15577
11/06/12 13:26,2.33019
11/06/12 13:36,1.87272
11/06/12 13:46,1.78092
11/06/12 13:56,1.7457300000000004
11/06/12 14:06,2.9039400000000004
11/06/12 14:16,3.0125699999999997
11/06/12 14:26,2.9391299999999996
11/06/12 14:36,3.26502
11/06/12 14:46,2.50461
11/06/12 14:56,1.8972000000000002
11/06/12 15:06,1.66311
11/06/12 15:16,2.0241900000000004
11/06/12 15:26,2.06244
11/06/12 15:36,1.9997100000000003
11/06/12 15:46,2.31183
11/06/12 15:56,3.4807500000000005
11/06/12 16:06,4.15089
11/06/12 16:16,4.40028
11/06/12 16:26,4.15548
11/06/12 16:36,4.59
11/06/12 16:46,5.7834
11/06/12 16:56,5.667120000000001
11/06/12 17:06,5.783399999999999
11/06/12 17:16,5.00157
11/06/12 17:26,4.23504
11/06/12 17:36,4.040730000000001
11/06/12 17:46,5.62734
11/06/12 17:56,6.100110000000001
11/06/12 18:06,4.1218200000000005
11/06/12 18:16,3.16251
11/06/12 18:26,2.98197
11/06/12 18:36,2.39445
11/06/12 18:46,3.7821599999999997
11/06/12 18:56,4.62213
11/06/12 19:06,3.1594500000000005
11/06/12 19:16,2.9835000000000003
11/06/12 19:26,3.8510099999999996
11/06/12 19:36,4.91436
11/06/12 19:46,6.967619999999999
11/06/12 19:56,6.70599
11/06/12 20:06,3.6612899999999997
11/06/12 20:16,3.4164900000000005
11/06/12 20:26,3.6000900000000002
11/06/12 20:36,3.29715
11/06/12 20:46,2.76165
11/06/12 20:56,2.43423
11/06/12 21:06,2.87793
11/06/12 21:16,2.6346600000000007
11/06/12 21:26,2.7126900000000003
11/06/12 21:36,2.9712600000000005
11/06/12 21:46,1.9568699999999999
11/06/12 21:56,1.4550300000000003
11/06/12 22:06,2.25981
11/06/12 22:16,2.7509400000000004
11/06/12 22:26,3.2573699999999994
11/06/12 22:36,4.42476
11/06/12 22:46,5.12091
11/06/12 22:56,5.46363
11/06/12 23:06,5.641109999999999
11/06/12 23:16,5.42997
11/06/12 23:26,4.69557
11/06/12 23:36,4.30389
11/06/12 23:46,4.24728
11/06/12 23:56,3.83418
11/07/12 00:06,3.81582
11/07/12 00:16,4.28706
11/07/12 00:26,3.81735
11/07/12 00:36,4.6343700000000005
11/07/12 00:46,3.97647
11/07/12 00:56,3.9122099999999995
11/07/12 01:06,4.10193
11/07/12 01:16,4.44771
11/07/12 01:26,5.10408
11/07/12 01:36,4.93731
11/07/12 01:46,4.724639999999999
11/07/12 01:56,4.38192
11/07/12 02:06,5.16987
11/07/12 02:16,5.078069999999999
11/07/12 02:26,5.02605
11/07/12 02:36,3.8234699999999995
11/07/12 02:46,4.175369999999999
11/07/12 02:56,4.01472
11/07/12 03:06,4.772070000000001
11/07/12 03:16,4.1616
